1786539710,1,1032,4202,0.4688
1786539802,2,1064,4217,0.3750
1786539945,3,1096,4487,0.6250
1786540029,4,1128,4166,0.2812
1786540170,5,1160,4758,0.2812
1786540263,6,1192,4820,0.4375
1786540416,7,1224,4614,0.4062
1786540523,8,1256,5325,0.4688
1786541108,9,1288,3993,0.6250
1786541192,10,1320,3650,0.2500
1786541336,11,1352,4145,0.4062
1786541430,12,1384,4884,0.4375
1786541565,13,1416,4329,0.3125
1786541659,14,1448,4797,0.3125
1786541808,15,1480,4795,0.5312
1786541894,16,1512,4701,0.3125
1786542232,17,1544,5388,0.3750
1786542287,18,1576,5665,0.2500
1786542361,19,1608,5471,0.5000
1786542406,20,1640,4740,0.3750
1786542489,21,1672,5465,0.3125
1786542540,22,1704,5025,0.5625
1786542609,23,1736,4905,0.4375
1786542658,24,1768,5130,0.5000
1786543041,25,1800,5319,0.5000
1786543089,26,1832,4869,0.5312
1786543164,27,1864,4779,0.4375
1786543212,28,1896,4507,0.4688
1786543277,29,1928,4811,0.4062
1786543325,30,1960,4829,0.4688
1786543395,31,1992,5225,0.2500
1786543450,32,2024,5941,0.2812
1786543840,33,2056,4806,0.4062
1786543890,34,2088,5197,0.5000
1786543955,35,2120,4975,0.5000
1786544010,36,2152,5486,0.3750
1786544080,37,2184,4822,0.4062
1786544132,38,2216,5457,0.5000
1786544204,39,2248,5161,0.4688
1786544253,40,2280,5210,0.4375
1786544675,41,2312,5632,0.5312
1786544725,42,2344,4796,0.2812
1786544805,43,2376,5628,0.4062
1786544858,44,2408,5098,0.4375
1786544933,45,2440,5476,0.3750
1786544991,46,2472,5549,0.3750
1786545085,47,2504,6079,0.3750
1786545147,48,2536,6200,0.4688
1786545534,49,2568,5202,0.5625
1786545590,50,2600,5671,0.5312
1786545660,51,2632,4771,0.4062
1786545721,52,2664,5530,0.2500
1786545822,53,2696,5109,0.4062
1786545898,54,2728,5616,0.4375
1786545977,55,2760,4746,0.4062
1786546027,56,2792,4511,0.3750
1786546412,57,2824,5011,0.2500
1786546468,58,2856,5080,0.4062
1786546545,59,2888,5371,0.5000
1786546595,60,2920,4532,0.3125
1786546686,61,2952,5552,0.4375
1786546754,62,2984,5166,0.3125
1786546862,63,3016,6078,0.5312
1786546931,64,3048,5172,0.3438
1786547381,65,3080,4414,0.3750
1786547442,66,3112,5073,0.4375
1786547541,67,3144,5664,0.3438
1786547602,68,3176,5121,0.3125
1786547691,69,3208,4761,0.3438
1786547753,70,3240,6283,0.4062
1786547824,71,3272,5037,0.3125
1786547874,72,3304,4707,0.7188
1786548254,73,3336,5018,0.4375
1786548307,74,3368,5208,0.3438
1786548380,75,3400,4836,0.3750
1786548427,76,3432,4080,0.2188
1786548500,77,3464,5034,0.3125
1786548558,78,3496,5384,0.3750
1786548625,79,3528,4764,0.4375
1786548676,80,3560,4655,0.4688
