1786504873,1,1032,2201,0.2188
1786504918,2,1064,2659,0.3438
1786505011,3,1096,2609,0.3438
1786505049,4,1128,2322,0.4062
1786505144,5,1160,2519,0.2812
1786505180,6,1192,2229,0.1875
1786505274,7,1224,2404,0.2500
1786505313,8,1256,2389,0.3750
1786505556,9,1288,2452,0.4688
1786505603,10,1320,2833,0.3750
1786505686,11,1352,2217,0.4375
1786505726,12,1384,2338,0.3125
1786505824,13,1416,2331,0.2500
1786505865,14,1448,2288,0.4062
1786505961,15,1480,2416,0.3125
1786506000,16,1512,2629,0.2812
1786506172,17,1544,2472,0.4375
1786506211,18,1576,2607,0.3750
1786506262,19,1608,2226,0.4375
1786506297,20,1640,2382,0.4062
1786506349,21,1672,2217,0.3438
1786506385,22,1704,2489,0.4062
1786506437,23,1736,2064,0.3438
1786506477,24,1768,2621,0.5000
1786506657,25,1800,2160,0.3438
1786506690,26,1832,2252,0.4062
1786506743,27,1864,2347,0.4688
1786506778,28,1896,2288,0.5312
1786506831,29,1928,2401,0.5312
1786506865,30,1960,2225,0.3438
1786506919,31,1992,2177,0.1875
1786506958,32,2024,2624,0.2812
1786507136,33,2056,2356,0.4062
1786507173,34,2088,2518,0.3750
1786507235,35,2120,2539,0.4375
1786507270,36,2152,2327,0.2812
1786507327,37,2184,2087,0.2812
1786507362,38,2216,2491,0.4062
1786507418,39,2248,2346,0.4062
1786507455,40,2280,2323,0.3750
