1789289985,65,2080,1359,0.8750,0.1396,nan,0.000,25.91
1789290056,66,2112,1438,0.8125,0.0626,nan,0.000,28.00
1789290108,67,2144,1294,0.9062,0.1545,nan,0.000,13.45
1789290163,68,2176,1235,0.9062,0.0916,nan,0.000,20.97
1789290235,69,2208,1263,0.6875,0.0710,nan,0.000,29.82
1789291785,70,2240,1349,0.9062,-0.0076,nan,0.000,1497.39
1789292767,71,2272,1272,0.8438,0.0895,nan,0.000,28.37
1789292842,72,2304,1439,0.8750,0.0979,nan,0.000,29.60
1789292913,73,2336,1284,0.8125,0.2410,nan,0.000,27.01
1789292973,74,2368,1140,0.7188,0.2667,nan,0.000,25.21
1789293042,75,2400,1289,0.9062,-0.1208,nan,0.000,27.99
1789293105,76,2432,1257,0.8125,0.1891,nan,0.000,25.93
1789293167,77,2464,1215,0.7188,0.1274,nan,0.000,23.87
1789293238,78,2496,1368,0.8438,0.0972,nan,0.000,27.00
1789293311,79,2528,1331,0.8438,0.2986,nan,0.000,29.83
1789293376,80,2560,1293,0.7812,0.1706,nan,0.000,27.44
1789293464,81,2592,1293,0.9062,0.4216,nan,0.000,27.47
1789293542,82,2624,1301,0.5938,0.2071,nan,0.000,35.90
1789293624,83,2656,1257,0.6875,0.2231,nan,0.000,34.42
1789293703,84,2688,1342,0.9062,0.1082,nan,0.000,32.19
1789293791,85,2720,1446,0.8125,0.0760,nan,0.000,33.86
1789293882,86,2752,1588,0.8750,0.1433,nan,0.000,40.59
1789297599,87,2784,1471,0.9375,0.1804,nan,0.000,3660.02
1789297692,88,2816,1440,0.8438,0.1695,nan,0.000,33.54
1789297767,89,2848,1316,0.8125,0.3434,nan,0.000,29.56
1789297846,90,2880,1509,0.7812,0.0937,nan,0.000,33.67
1789297922,91,2912,1364,0.8750,0.1933,nan,0.000,30.64
1789297993,92,2944,1401,0.9375,0.2437,nan,0.000,30.12
1789298065,93,2976,1313,0.8125,0.1266,nan,0.000,28.89
1789298136,94,3008,1302,0.8125,0.1026,nan,0.000,29.66
1789298218,95,3040,1298,0.9375,0.1540,nan,0.000,26.73
1789298282,96,3072,1233,0.9062,0.1206,nan,0.000,27.21
