1789277872,1,32,989,0.1875,-0.0439,nan,0.000,6.63
1789277901,2,64,1170,0.2188,0.0554,nan,0.000,5.70
1789277936,3,96,1280,0.5938,0.0432,nan,0.000,7.08
1789277991,4,128,1620,0.5625,0.0109,nan,0.000,23.57
1789278048,5,160,1508,0.4688,0.0492,nan,0.000,23.77
1789278105,6,192,1605,0.7812,0.0398,nan,0.000,25.33
1789278150,7,224,1288,0.7188,0.0433,nan,0.000,17.95
1789278203,8,256,1508,0.7500,-0.0002,nan,0.000,21.98
1789278251,9,288,1318,0.6875,0.0561,nan,0.000,19.59
1789278294,10,320,1232,0.7188,0.0711,nan,0.000,17.92
1789278336,11,352,1163,0.5625,0.0837,nan,0.000,16.83
1789278377,12,384,1217,0.7812,0.1435,nan,0.000,17.07
1789278418,13,416,1148,0.8438,0.0598,nan,0.000,16.49
1789278464,14,448,1327,0.8438,-0.0104,nan,0.000,18.84
1789278507,15,480,1158,0.5625,0.0680,nan,0.000,17.24
1789278548,16,512,1220,0.6250,0.1133,nan,0.000,16.68
1789281379,17,544,1229,0.6250,0.0923,nan,0.000,18.85
1789281424,18,576,1260,0.8125,0.1449,nan,0.000,19.98
1789281473,19,608,1261,0.7500,0.0889,nan,0.000,20.05
1789281515,20,640,1154,0.7500,0.1127,nan,0.000,18.61
1789281556,21,672,1040,0.7188,0.1320,nan,0.000,16.22
1789281597,22,704,1098,0.6562,0.1089,nan,0.000,17.67
1789281638,23,736,1066,0.5625,0.1735,nan,0.000,16.08
1789281682,24,768,1197,0.6250,0.1517,nan,0.000,17.86
1789281723,25,800,1124,0.6562,0.1291,nan,0.000,16.11
1789281766,26,832,1264,0.8125,0.1178,nan,0.000,17.51
1789281808,27,864,1164,0.7188,0.2216,nan,0.000,16.57
1789281852,28,896,1310,0.7188,0.0815,nan,0.000,18.44
1789281900,29,928,1265,0.5938,0.1323,nan,0.000,20.25
1789281940,30,960,1185,0.6562,0.1896,nan,0.000,16.81
1789281978,31,992,1214,0.8438,0.1919,nan,0.000,11.12
1789282014,32,1024,1055,0.7188,0.1838,nan,0.000,15.31
1789284245,33,1056,1497,0.8125,0.0656,nan,0.000,23.00
1789284285,34,1088,1247,0.7500,0.1039,nan,0.000,16.12
1789284328,35,1120,1186,0.7500,0.1219,nan,0.000,17.14
1789284367,36,1152,1069,0.7812,0.1305,nan,0.000,16.05
1789284410,37,1184,1171,0.6875,0.1720,nan,0.000,17.23
1789284453,38,1216,1208,0.9062,0.0563,nan,0.000,17.37
1789284497,39,1248,1159,0.7812,0.1908,nan,0.000,17.61
1789284544,40,1280,1312,0.7812,0.1385,nan,0.000,19.57
1789284591,41,1312,1290,0.7188,0.1784,nan,0.000,19.33
1789284643,42,1344,1397,0.7500,0.2372,nan,0.000,23.77
1789284700,43,1376,1409,0.6562,0.1945,nan,0.000,25.19
1789284775,44,1408,1885,0.8125,0.0341,nan,0.000,31.64
1789284840,45,1440,1776,0.8750,0.1059,nan,0.000,26.75
1789284902,46,1472,1653,0.8750,0.1107,nan,0.000,27.63
1789284971,47,1504,1728,0.8125,0.0892,nan,0.000,29.40
1789285031,48,1536,1623,0.8750,0.2494,nan,0.000,26.86
1789286837,49,1568,1502,0.7812,0.1614,nan,0.000,25.76
1789286897,50,1600,1685,0.8750,0.1577,nan,0.000,24.43
1789286960,51,1632,1572,0.8438,0.2048,nan,0.000,26.94
1789287019,52,1664,1617,0.9062,0.1003,nan,0.000,26.21
1789287072,53,1696,1370,0.9062,0.3146,nan,0.000,20.75
1789287125,54,1728,1484,0.7188,0.1164,nan,0.000,23.05
1789287183,55,1760,1511,0.9688,-0.0236,nan,0.000,23.97
1789287248,56,1792,1697,0.7812,0.1638,nan,0.000,29.32
1789287299,57,1824,1403,0.8125,0.1119,nan,0.000,21.30
1789287357,58,1856,1552,0.9375,0.1786,nan,0.000,24.91
1789287416,59,1888,1518,0.7812,0.0561,nan,0.000,25.12
1789287469,60,1920,1438,0.8125,0.1906,nan,0.000,23.62
1789287526,61,1952,1537,0.8750,0.0416,nan,0.000,22.72
1789287580,62,1984,1490,0.7188,0.0813,nan,0.000,23.39
1789287635,63,2016,1389,0.8438,0.2780,nan,0.000,24.05
1789287688,64,2048,1424,0.9062,0.1334,nan,0.000,23.12
