1786501409,1,1032,2335,0.2188
1786501449,2,1064,2462,0.3750
1786501537,3,1096,2237,0.2500
1786501571,4,1128,2105,0.4375
1786501668,5,1160,2593,0.4062
1786501708,6,1192,2430,0.3438
1786501796,7,1224,2136,0.4062
1786501842,8,1256,2780,0.3438
1786502120,9,1288,2550,0.3750
1786502161,10,1320,2528,0.3125
1786502247,11,1352,2179,0.4688
1786502287,12,1384,2519,0.4375
1786502383,13,1416,2397,0.3750
1786502422,14,1448,2296,0.3438
1786502511,15,1480,2109,0.2812
1786502551,16,1512,2282,0.4688
1786502827,17,1544,2324,0.4375
1786502872,18,1576,2677,0.4688
1786502954,19,1608,2143,0.5312
1786502990,20,1640,2145,0.4375
1786503075,21,1672,2163,0.3750
1786503118,22,1704,2551,0.2812
1786503208,23,1736,2516,0.3750
1786503245,24,1768,2250,0.3438
1786503507,25,1800,2008,0.5938
1786503539,26,1832,1848,0.3125
1786503636,27,1864,2550,0.3750
1786503679,28,1896,2635,0.4062
1786503768,29,1928,2373,0.2812
1786503807,30,1960,2321,0.3750
1786503899,31,1992,2503,0.1875
1786503952,32,2024,2819,0.4062
1786504187,33,2056,2535,0.2812
1786504234,34,2088,2785,0.4062
1786504324,35,2120,2517,0.3750
1786504367,36,2152,2526,0.4062
1786504462,37,2184,2612,0.4375
1786504509,38,2216,2445,0.4062
1786504579,39,2248,2641,0.4375
1786504624,40,2280,2672,0.4062
