1789317042,1,32,944,0.5938,0.0104,nan,0.000,4.82
1789317084,2,64,1047,0.6875,-0.1283,nan,0.000,15.81
1789317121,3,96,945,0.7500,-0.0119,nan,0.000,13.49
1789317160,4,128,1042,0.5938,-0.0019,nan,0.000,15.45
1789317201,5,160,1021,0.5625,0.0505,nan,0.000,16.37
1789317240,6,192,1002,0.6875,0.0336,nan,0.000,14.93
1789317285,7,224,1086,0.6562,0.0470,nan,0.000,16.78
1789317328,8,256,1127,0.6250,0.0336,nan,0.000,16.97
1789317372,9,288,1071,0.6562,0.0757,nan,0.000,16.77
1789317412,10,320,1043,0.6250,0.0993,nan,0.000,15.58
1789317454,11,352,1037,0.5625,0.0988,nan,0.000,17.18
1789317498,12,384,1149,0.6250,0.1619,nan,0.000,17.40
1789317538,13,416,1031,0.7500,0.0589,nan,0.000,16.05
1789317581,14,448,1091,0.6250,0.0591,nan,0.000,16.38
1789317621,15,480,967,0.5312,0.2357,nan,0.000,16.80
1789317661,16,512,1084,0.5625,0.1190,nan,0.000,16.25
1789318086,17,544,1000,0.5312,0.2094,nan,0.000,18.51
1789318127,18,576,1059,0.7500,0.1096,nan,0.000,16.07
1789318169,19,608,1051,0.5625,0.1136,nan,0.000,15.66
1789318209,20,640,1032,0.6250,0.1820,nan,0.000,16.93
1789318251,21,672,983,0.6250,0.2314,nan,0.000,15.80
1789318287,22,704,988,0.5938,0.2759,nan,0.000,15.32
1789318329,23,736,1039,0.5938,0.2015,nan,0.000,17.22
1789318373,24,768,1134,0.5000,0.2251,nan,0.000,17.93
1789318414,25,800,1013,0.4062,0.0210,nan,0.000,15.36
1789318455,26,832,1109,0.7812,0.0549,nan,0.000,17.67
1789318496,27,864,1070,0.6875,0.0757,nan,0.000,16.61
1789318539,28,896,1084,0.7188,0.1854,nan,0.000,17.74
1789318583,29,928,1130,0.5625,0.1226,nan,0.000,17.66
1789318620,30,960,972,0.5938,0.2467,nan,0.000,15.93
1789318661,31,992,1013,0.5938,0.1785,nan,0.000,15.24
1789318699,32,1024,986,0.6562,0.3254,nan,0.000,16.09
1789319129,33,1056,1066,0.6250,0.3085,nan,0.000,18.42
1789319170,34,1088,1026,0.7188,0.2518,nan,0.000,15.72
1789319211,35,1120,1042,0.6250,0.1324,nan,0.000,15.67
1789319249,36,1152,982,0.6562,0.1738,nan,0.000,16.04
1789319289,37,1184,1027,0.5312,0.1649,nan,0.000,15.76
1789319329,38,1216,1063,0.7812,0.1800,nan,0.000,15.84
1789319372,39,1248,1061,0.7188,0.2074,nan,0.000,17.24
1789319414,40,1280,1096,0.5625,0.0686,nan,0.000,17.25
1789319459,41,1312,1137,0.6875,0.2287,nan,0.000,17.89
1789319498,42,1344,1013,0.7188,0.2290,nan,0.000,15.71
1789319541,43,1376,1048,0.4375,0.2416,nan,0.000,17.12
1789319582,44,1408,1112,0.7812,-0.1133,nan,0.000,16.08
1789319625,45,1440,1082,0.6875,0.1833,nan,0.000,17.50
1789319666,46,1472,1072,0.8125,0.2000,nan,0.000,16.96
1789319709,47,1504,1052,0.5938,0.1667,nan,0.000,17.22
1789319750,48,1536,1049,0.6875,0.2195,nan,0.000,16.36
1789320205,49,1568,1004,0.5000,0.2322,nan,0.000,17.65
1789320250,50,1600,1153,0.7500,0.1752,nan,0.000,17.32
1789320294,51,1632,1027,0.5938,0.2036,nan,0.000,15.78
1789320332,52,1664,1028,0.7500,0.3158,nan,0.000,15.51
1789320373,53,1696,1034,0.7188,0.0922,nan,0.000,16.56
1789320415,54,1728,1065,0.5625,0.2038,nan,0.000,16.94
1789320456,55,1760,1058,0.7188,0.1335,nan,0.000,16.25
1789320497,56,1792,1017,0.5000,0.1875,nan,0.000,16.63
1789320538,57,1824,1048,0.6250,0.1406,nan,0.000,15.65
1789320581,58,1856,1068,0.8438,0.1276,nan,0.000,16.16
1789320622,59,1888,1040,0.6562,0.2792,nan,0.000,15.30
1789320661,60,1920,1028,0.7188,0.2402,nan,0.000,15.72
1789320701,61,1952,1030,0.6250,0.2939,nan,0.000,15.73
1789320740,62,1984,984,0.5000,0.1623,nan,0.000,15.07
1789320778,63,2016,939,0.6875,0.2962,nan,0.000,15.62
1789320818,64,2048,1006,0.6562,0.1564,nan,0.000,16.19
