1786561661,1,632,5005,0.3438
1786561727,2,664,4198,0.4688
1786561831,3,696,5723,0.2812
1786561901,4,728,4555,0.4375
1786561990,5,760,4193,0.4375
1786562051,6,792,2765,0.0938
1786562131,7,824,2707,0.1250
1786562187,8,856,2309,0.1875
1786562599,9,888,2124,0.0000
1786562650,10,920,2154,0.1875
1786562725,11,952,2133,0.1875
1786562800,12,984,2779,0.0938
1786562878,13,1016,2298,0.1562
1786562929,14,1048,1924,0.2188
1786563009,15,1080,2357,0.2188
1786563069,16,1112,2298,0.1562
1786563512,17,1144,2341,0.1875
1786563566,18,1176,1990,0.0625
1786563634,19,1208,1683,0.0000
1786563691,20,1240,2069,0.0625
1786563769,21,1272,2109,0.0625
1786563823,22,1304,1966,0.0625
1786563899,23,1336,2081,0.1562
1786563958,24,1368,2250,0.1250
1786564370,25,1400,1881,0.0938
1786564422,26,1432,1992,0.2500
