1786423482,1,32,2743,0.1875
1786423510,2,64,2672,0.0938
1786423551,3,96,2662,0.1875
1786423586,4,128,3556,0.1562
1786423625,5,160,2547,0.2500
1786423651,6,192,2606,0.1250
1786423943,7,224,2535,0.2188
1786423976,8,256,3704,0.1250
1786424020,9,288,3352,0.2812
1786424055,10,320,3442,0.2812
1786424096,11,352,3010,0.3125
1786424128,12,384,3008,0.3125
1786424415,13,416,3131,0.0938
1786424454,14,448,3312,0.2188
1786424502,15,480,3124,0.3750
1786424559,16,512,3801,0.3750
1786424929,17,544,2517,0.4375
1786424959,18,576,3025,0.4688
1786425000,19,608,2854,0.4688
1786425027,20,640,2707,0.3125
1786425083,21,672,3383,0.3750
1786425116,22,704,2993,0.3750
1786425499,23,736,2533,0.3438
1786425528,24,768,3179,0.3750
1786425729,25,800,2757,0.4375
1786425760,26,832,2911,0.4688
1786425807,27,864,3386,0.2812
1786425841,28,896,3519,0.2812
1786425890,29,928,3338,0.4062
1786425938,30,960,3218,0.3438
1786425992,31,992,3140,0.4688
1786426020,32,1024,2736,0.4062
1786426405,33,1056,3235,0.5312
1786426443,34,1088,3342,0.4062
1786426492,35,1120,2740,0.4375
1786426543,36,1152,3017,0.4062
1786426893,37,1184,2939,0.4062
1786426932,38,1216,3971,0.3438
1786426982,39,1248,3727,0.4375
1786427013,40,1280,3069,0.5000
1786427054,41,1312,2826,0.4062
1786427084,42,1344,2959,0.4375
