1786414616,1,32,3209,0.1250
1786414657,2,64,3976,0.1250
1786414744,3,96,2810,0.1875
1786414776,4,128,2869,0.0938
1786414879,5,160,3320,0.2500
1786414921,6,192,3592,0.2500
1786415093,7,224,3063,0.3438
1786415125,8,256,2827,0.0938
1786415191,9,288,2771,0.2188
1786415224,10,320,3332,0.2188
1786415296,11,352,3523,0.4375
1786415328,12,384,3321,0.4375
1786415402,13,416,3409,0.2188
1786415439,14,448,3079,0.3438
1786415641,15,480,3636,0.4688
1786415681,16,512,3176,0.4062
1786415754,17,544,2901,0.3125
1786415790,18,576,3401,0.2812
1786415848,19,608,2211,0.4688
1786415887,20,640,3085,0.2812
1786415966,21,672,2903,0.4688
1786415995,22,704,2274,0.3750
1786416063,23,736,3162,0.4375
1786416090,24,768,2253,0.2812
1786416296,25,800,3548,0.2812
1786416326,26,832,2397,0.2500
1786416380,27,864,2454,0.4375
1786416410,28,896,2671,0.3750
1786416461,29,928,2520,0.5312
1786416495,30,960,2911,0.4375
1786416557,31,992,3440,0.5312
1786416594,32,1024,3086,0.4375
1786416776,33,1056,3411,0.4062
1786416810,34,1088,2929,0.3438
1786416867,35,1120,2692,0.4375
1786416899,36,1152,2388,0.5625
1786416972,37,1184,3073,0.1875
1786417006,38,1216,2417,0.4688
1786417066,39,1248,2888,0.4688
1786417103,40,1280,2518,0.5625
1786417290,41,1312,3463,0.4062
1786417329,42,1344,3103,0.5625
