1786423692,1,32,2567,0.0938
1786423727,2,64,3376,0.0625
1786423775,3,96,3045,0.1875
1786423809,4,128,3249,0.1562
1786423871,5,160,2711,0.1875
1786423900,6,192,2917,0.1250
1786424172,7,224,2724,0.0312
1786424203,8,256,3143,0.2500
1786424255,9,288,3708,0.2188
1786424292,10,320,3562,0.2188
1786424330,11,352,2539,0.4062
1786424364,12,384,3389,0.2812
1786424694,13,416,2960,0.3750
1786424725,14,448,2747,0.3125
1786424770,15,480,3088,0.4375
1786424800,16,512,2925,0.5312
1786425208,17,544,3093,0.3750
1786425234,18,576,2286,0.2500
1786425277,19,608,3055,0.4062
1786425313,20,640,3707,0.4375
1786425354,21,672,2706,0.5625
1786425383,22,704,2827,0.5312
1786425425,23,736,2884,0.2812
1786425455,24,768,2461,0.4062
1786425571,25,800,2949,0.4062
1786425604,26,832,2939,0.4062
1786425651,27,864,3228,0.4688
1786425683,28,896,2979,0.5000
1786426068,29,928,3302,0.2812
1786426100,30,960,3165,0.2500
1786426143,31,992,2807,0.3750
1786426174,32,1024,2542,0.3438
1786426593,33,1056,3451,0.4688
1786426629,34,1088,3254,0.3438
1786426671,35,1120,2526,0.3750
1786426703,36,1152,3026,0.3125
1786426750,37,1184,3574,0.4062
1786426778,38,1216,2576,0.3750
1786426815,39,1248,2223,0.5312
1786426846,40,1280,3045,0.3750
1786427128,41,1312,2449,0.3125
1786427161,42,1344,3214,0.4688
