1786418596,1,32,3510,0.1562
1786418630,2,64,3111,0.0625
1786418686,3,96,2734,0.0938
1786418713,4,128,2473,0.0000
1786418765,5,160,2550,0.1250
1786418792,6,192,2352,0.0625
1786418851,7,224,3296,0.0938
1786418892,8,256,3328,0.2188
1786418968,9,288,3456,0.2188
1786419010,10,320,3872,0.2812
1786419060,11,352,2625,0.2188
1786419096,12,384,3074,0.3125
1786419151,13,416,2711,0.4688
1786419186,14,448,2986,0.3125
1786419243,15,480,2790,0.3438
1786419278,16,512,2826,0.4375
1786419454,17,544,3542,0.5312
1786419480,18,576,2460,0.3750
1786419655,19,608,2660,0.4062
1786419684,20,640,2549,0.3750
1786419814,21,672,2718,0.2188
1786419848,22,704,3506,0.3750
1786419967,23,736,2952,0.3438
1786420001,24,768,3615,0.3125
1786420130,25,800,2419,0.4062
1786420166,26,832,2614,0.5312
1786420214,27,864,2874,0.4688
1786420265,28,896,2811,0.4062
1786420470,29,928,2528,0.4375
1786420501,30,960,2855,0.3750
1786420545,31,992,3049,0.3750
1786420576,32,1024,2933,0.4062
1786420962,33,1056,2654,0.4688
1786420991,34,1088,2961,0.4062
1786421034,35,1120,3044,0.4688
1786421065,36,1152,2996,0.5312
1786421251,37,1184,2660,0.4375
1786421279,38,1216,2768,0.5000
1786421317,39,1248,2472,0.4375
1786421353,40,1280,2899,0.4062
1786421401,41,1312,3039,0.3438
1786421436,42,1344,2132,0.5000
