1786638848,1,32,2153,0.0000
1786638876,2,64,1844,0.0000
1786638924,3,96,1765,0.0000
1786638956,4,128,2230,0.0000
1786638996,5,160,1581,0.0000
1786639086,6,192,4109,0.0000
1786639187,7,224,3833,0.0000
1786639272,8,256,5317,0.0312
1786639648,9,288,14106,0.9062
1786639851,10,320,12513,0.9688
1786639987,11,352,4904,0.0312
1786640087,12,384,6002,0.0625
1786640466,13,416,13357,0.5312
1786640704,14,448,13143,0.5312
1786641002,15,480,9894,0.6562
1786641148,16,512,7984,0.6562
1786641382,17,544,8365,1.0000
1786641548,18,576,9522,1.0000
1786641646,19,608,4108,0.0625
1786641721,20,640,4649,0.0312
1786641966,21,672,8557,0.6250
1786642113,22,704,8684,0.5938
1786642248,23,736,5107,0.3750
1786642339,24,768,5432,0.5000
1786642588,25,800,8130,0.8125
1786642722,26,832,7633,0.9062
1786642865,27,864,5156,0.4062
1786642966,28,896,6008,0.4688
1786643170,29,928,7110,0.4062
1786643259,30,960,5879,0.3125
1786643487,31,992,7344,0.4688
1786643622,32,1024,8051,0.5000
1786643839,33,1056,7696,0.6875
1786643928,34,1088,6403,0.5938
1786644129,35,1120,7575,0.9688
1786650233,36,1183,7958,0.9062
1786650354,37,1215,7331,0.9062
1786650559,38,1247,7136,0.9688
1786650700,39,1279,7724,0.9688
1786650919,40,1311,6827,0.4062
1786651035,41,1343,7144,0.4062
1786651269,42,1375,8058,0.5312
1786651422,43,1407,8330,0.5000
1786651596,44,1439,6230,0.6250
1786651708,45,1471,6199,0.6875
1786651957,46,1503,8372,0.6875
1786652083,47,1535,7352,0.5938
1786652255,48,1567,5652,0.1875
1786652351,49,1599,5826,0.3438
1786652584,50,1631,8463,0.5625
1786652700,51,1663,6837,0.3750
1786652830,52,1695,4916,0.5938
1786652917,53,1727,5609,0.5938
1786653035,54,1759,4811,0.6562
1786653130,55,1791,5935,0.6250
1786653301,56,1823,6126,0.6875
1786653390,57,1855,5911,0.5625
1786653882,58,1887,17499,0.6250
1786654165,59,1919,14884,0.4688
1786654323,60,1951,5841,0.2812
1786654422,61,1983,5849,0.1562
1786654578,62,2015,5717,0.4688
1786654682,63,2047,5873,0.3125
1786655082,64,2079,12584,0.4062
1786655381,65,2111,16383,0.4062
1786655758,66,2143,7657,0.4062
1786655890,67,2175,7067,0.5312
1786656083,68,2207,6386,0.3438
1786656195,69,2239,6006,0.2812
1786656350,70,2271,5505,0.5000
1786656430,71,2303,5083,0.6875
1786656571,72,2335,4795,0.2500
1786656676,73,2367,6107,0.2188
1786656847,74,2399,5709,0.3438
1786656975,75,2431,7236,0.4375
1786657227,76,2463,8596,0.4375
1786657359,77,2495,7942,0.5000
1786657538,78,2527,6541,0.3750
1786657668,79,2559,7282,0.5625
1786657810,80,2591,5864,0.4688
1786657920,81,2623,6878,0.4688
1786658120,82,2655,7377,0.4375
1786658253,83,2687,8019,0.5000
1786658513,84,2719,8594,0.6250
1786658637,85,2751,7559,0.6562
1786658820,86,2783,6866,0.4688
1786658911,87,2815,5794,0.3750
1786659041,88,2847,5215,0.3750
1786659126,89,2879,5448,0.4062
1786659254,90,2911,5101,0.4375
1786659343,91,2943,5411,0.2812
1786659455,92,2975,4205,0.2500
1786659537,93,3007,4977,0.2812
1786659655,94,3039,5105,0.5938
1786659759,95,3071,6465,0.5000
1786659902,96,3103,5081,0.8125
1786660000,97,3135,5551,0.6562
1786660112,98,3167,4521,0.3125
1786660204,99,3199,5673,0.5000
1786660348,100,3231,5143,0.4688
1786660424,101,3263,4652,0.4688
1786660522,102,3295,3859,0.2500
1786660587,103,3327,4322,0.3125
1786660929,104,3359,12246,0.3750
1786661121,105,3391,11489,0.4062
1786661223,106,3423,3709,0.5312
1786661283,107,3455,3918,0.7188
1786661385,108,3487,4151,0.5312
1786661442,109,3519,4115,0.4688
1786661536,110,3551,3870,0.6250
1786661582,111,3583,3494,0.5000
1786661675,112,3615,3567,0.1875
1786661733,113,3647,3707,0.2812
1786661828,114,3679,3841,0.7500
1786661880,115,3711,3825,0.6875
1786662191,116,3743,10499,0.5000
1786662425,117,3775,12631,0.4688
1786662537,118,3807,4114,0.2188
1786662587,119,3839,3484,0.2188
1786662667,120,3871,3286,0.6562
1786662711,121,3903,3196,0.6562
1786662786,122,3935,3074,0.5000
1786662836,123,3967,3547,0.5000
1786662918,124,3999,3319,0.5625
1786662991,125,4031,4398,0.5625
1786663290,126,4063,10450,0.4062
1786663509,127,4095,12036,0.3125
1786663822,128,4127,10761,0.5000
1786663989,129,4159,9162,0.6250
