1786664826,1,32,6514,0.2812
1786664947,2,64,7356,0.2812
1786664994,3,96,1874,0.0312
1786665024,4,128,2165,0.0938
1786665074,5,160,1892,0.1250
1786665106,6,192,1962,0.1562
1786665154,7,224,1897,0.0938
1786665191,8,256,2688,0.1875
1786665272,9,288,3336,1.0000
1786665310,10,320,2621,1.0000
1786665365,11,352,2382,0.0625
1786665399,12,384,2553,0.0625
1786665483,13,416,2879,0.1250
1786665539,14,448,3408,0.2188
1786665627,15,480,3064,0.2500
1786665685,16,512,3415,0.5000
1786665762,17,544,3241,1.0000
1786665802,18,576,2926,1.0000
1786665861,19,608,2672,0.1562
1786665902,20,640,2900,0.2812
1786666006,21,672,3520,0.3750
1786666065,22,704,3654,0.5000
1786666137,23,736,3199,0.3125
1786666179,24,768,3201,0.4062
1786666268,25,800,3386,0.3750
1786666323,26,832,3477,0.5625
1786666403,27,864,3481,0.2812
1786666445,28,896,3259,0.4062
1786666510,29,928,2622,1.0000
1786666552,30,960,2905,1.0000
1786666767,31,992,7829,0.5312
1786666928,32,1024,7897,0.6875
1786667141,33,1056,7675,0.6875
1786667296,34,1088,8648,0.6250
1786667381,35,1120,3006,0.6562
1786667441,36,1152,3837,0.5625
1786667522,37,1184,3070,0.4688
1786667571,38,1216,3395,0.6250
1786667684,39,1248,4161,0.2812
1786667733,40,1280,3609,0.3750
1786667821,41,1312,3752,0.3750
1786667881,42,1344,3999,0.2812
1786667951,43,1376,3162,0.3750
1786667996,44,1408,3285,0.5625
1786668459,45,1440,7021,0.5938
1786668595,46,1472,7176,0.4062
1786668681,47,1504,3184,0.3438
1786668729,48,1536,3314,0.3125
1786668799,49,1568,3059,0.5000
1786668847,50,1600,3362,0.4688
1786668931,51,1632,3289,0.6250
1786668983,52,1664,3091,0.5000
1786669091,53,1696,3579,0.6250
1786669145,54,1728,3194,0.5000
1786669354,55,1760,6701,0.6875
1786669523,56,1792,8566,0.7188
1786669631,57,1824,3398,0.6250
1786669691,58,1856,3363,0.4375
1786669893,59,1888,6041,0.6875
1786670046,60,1920,7702,0.5625
1786670114,61,1952,2587,0.6250
1786670154,62,1984,2748,0.5625
1786670238,63,2016,2837,0.5938
1786670291,64,2048,3022,0.5000
1786670652,65,2080,7578,0.6250
1786670814,66,2112,7890,0.5625
1786670886,67,2144,2781,0.5312
1786670928,68,2176,2951,0.3750
1786670996,69,2208,2857,0.5625
1786671070,70,2240,3741,0.6250
1786671140,71,2272,2939,0.4375
1786671183,72,2304,2958,0.2188
1786671256,73,2336,3085,0.4688
1786671298,74,2368,3145,0.3438
1786671378,75,2400,3241,0.4375
1786671422,76,2432,3166,0.4688
1786671510,77,2464,3370,0.6875
1786671562,78,2496,3272,0.5000
1786671633,79,2528,2761,0.6875
1786671682,80,2560,3312,0.6562
1786671749,81,2592,2798,0.6562
1786671787,82,2624,2763,0.6875
1786671872,83,2656,3388,0.5938
1786671912,84,2688,2961,0.5312
1786671975,85,2720,2584,0.6250
1786672007,86,2752,2524,0.4062
1786672063,87,2784,2307,0.5938
1786672096,88,2816,2500,0.6875
1786672150,89,2848,2322,0.5938
1786672183,90,2880,2512,0.4375
1786672248,91,2912,2505,0.3125
1786672293,92,2944,2752,0.3438
1786672354,93,2976,2668,0.5625
1786672391,94,3008,2774,0.6250
1786672572,95,3040,6373,0.5625
1786672692,96,3072,6337,0.6250
1786672760,97,3104,2762,0.5312
1786672791,98,3136,2421,0.5312
1786672852,99,3168,2634,0.5938
1786672885,100,3200,2409,0.5312
1786672945,101,3232,2349,0.5312
1786672975,102,3264,2187,0.4688
1786673044,103,3296,2567,0.5625
1786673090,104,3328,2813,0.4062
1786673159,105,3360,2769,0.5000
1786673205,106,3392,2921,0.6562
1786673260,107,3424,2166,0.7500
1786673288,108,3456,2143,0.6875
1786673340,109,3488,2150,0.7188
1786673373,110,3520,2184,0.5625
1786673425,111,3552,2069,0.5000
1786673452,112,3584,1961,0.4375
1786673515,113,3616,2286,0.3438
1786673551,114,3648,2290,0.4375
1786673610,115,3680,1947,0.3750
1786673649,116,3712,2284,0.5312
1786673698,117,3744,1977,0.4375
1786673726,118,3776,2035,0.4688
1786673784,119,3808,2192,0.3125
1786673819,120,3840,2159,0.2500
1786673871,121,3872,2009,0.3750
1786673904,122,3904,2065,0.5625
1786673954,123,3936,2046,0.5625
1786673986,124,3968,2209,0.3750
1786674052,125,4000,2130,0.4375
1786674090,126,4032,2159,0.5312
1786674154,127,4064,2301,0.6250
1786674194,128,4096,2257,0.4375
