1786458253,1,32,2954,0.0625
1786458287,2,64,2331,0.0000
1786458358,3,96,2866,0.0938
1786458398,4,128,3206,0.0938
1786458459,5,160,2605,0.0625
1786458486,6,192,2001,0.0000
1786458576,7,224,3420,0.0312
1786458620,8,256,3454,0.0938
1786458899,9,288,2946,0.1875
1786458941,10,320,3625,0.0312
1786458992,11,352,3169,0.3438
1786459025,12,384,2607,0.1250
1786459078,13,416,2871,0.0938
1786459110,14,448,2341,0.1250
1786459154,15,480,2533,0.1875
1786459190,16,512,2968,0.2812
1786459790,17,544,2458,0.1562
1786459819,18,576,2252,0.2500
1786459865,19,608,2697,0.2812
1786459904,20,640,3539,0.1562
1786460129,21,672,2748,0.1562
1786460163,22,704,2676,0.1562
1786460208,23,736,2260,0.1875
1786460245,24,768,3218,0.2812
1786460459,25,800,2577,0.4375
1786460494,26,832,2914,0.3125
1786460549,27,864,3452,0.2812
1786460579,28,896,2291,0.2812
1786460793,29,928,2534,0.1875
1786460824,30,960,2275,0.2812
1786460871,31,992,2488,0.3125
1786460907,32,1024,2774,0.2812
1786461332,33,1056,2163,0.2812
1786461368,34,1088,2724,0.3438
1786461421,35,1120,3510,0.2500
1786461457,36,1152,3130,0.2500
1786461683,37,1184,2912,0.2500
1786461719,38,1216,2985,0.2812
1786461768,39,1248,3014,0.3438
1786461800,40,1280,2385,0.1875
