1786464935,1,32,2955,0.0625
1786464973,2,64,2799,0.1250
1786465053,3,96,3260,0.0312
1786465087,4,128,2405,0.1562
1786465158,5,160,2922,0.1250
1786465199,6,192,2474,0.1562
1786465267,7,224,2727,0.1562
1786465308,8,256,2525,0.1875
1786465520,9,288,2509,0.0625
1786465556,10,320,2948,0.0938
1786465598,11,352,1979,0.0938
1786465634,12,384,3079,0.0938
1786465865,13,416,2975,0.0625
1786465900,14,448,2684,0.1562
1786465954,15,480,3329,0.0938
1786465988,16,512,2611,0.1875
1786466211,17,544,2831,0.1562
1786466243,18,576,2421,0.2812
1786466283,19,608,1904,0.2188
1786466319,20,640,2617,0.1875
1786466565,21,672,3008,0.1250
1786466603,22,704,2935,0.0938
1786466645,23,736,2075,0.1875
1786466675,24,768,2040,0.1250
1786466912,25,800,2935,0.2812
1786466948,26,832,3109,0.2188
1786466988,27,864,2035,0.1875
1786467018,28,896,2295,0.4688
1786467230,29,928,2659,0.3750
1786467263,30,960,2508,0.2188
1786467312,31,992,2790,0.1875
1786467349,32,1024,2814,0.2500
1786470719,33,1056,2579,0.3125
1786470758,34,1088,2584,0.2500
1786470809,35,1120,2736,0.1875
1786470842,36,1152,1986,0.2812
1786470908,37,1184,3073,0.3438
1786470947,38,1216,2496,0.4062
1786471001,39,1248,2753,0.2188
1786471037,40,1280,2504,0.2812
