1786464930,1,32,2686,0.0938
1786464969,2,64,3101,0.0312
1786465032,3,96,2571,0.0625
1786465067,4,128,2807,0.0938
1786465125,5,160,2206,0.0938
1786465169,6,192,3151,0.0000
1786465250,7,224,3336,0.0938
1786465292,8,256,2705,0.0312
1786465355,9,288,3030,0.1250
1786465388,10,320,2178,0.0312
1786465433,11,352,2606,0.0938
1786465464,12,384,2115,0.0625
1786465691,13,416,2766,0.0938
1786465728,14,448,2629,0.0625
1786465778,15,480,3119,0.1875
1786465813,16,512,2554,0.2500
1786466045,17,544,3124,0.2812
1786466084,18,576,3246,0.1875
1786466124,19,608,2349,0.2812
1786466159,20,640,2803,0.1562
1786466384,21,672,2699,0.2812
1786466422,22,704,2908,0.2188
1786466473,23,736,3140,0.2188
1786466510,24,768,3077,0.2188
1786466731,25,800,2314,0.3438
1786466770,26,832,3196,0.1562
1786466818,27,864,2848,0.5000
1786466859,28,896,3423,0.3438
1786467066,29,928,2749,0.2188
1786467100,30,960,2670,0.2812
1786467148,31,992,3247,0.2188
1786467178,32,1024,2189,0.3125
1786469069,33,1056,3213,0.2500
1786469098,34,1088,2155,0.3438
1786469147,35,1120,2076,0.2812
1786469183,36,1152,2478,0.2812
1786469230,37,1184,2459,0.2500
1786469263,38,1216,2211,0.2812
1786469445,39,1248,3224,0.4375
1786469484,40,1280,3017,0.3438
