1786472402,1,32,2187,0.1250
1786472444,2,64,2990,0.1250
1786472513,3,96,2468,0.0938
1786472550,4,128,2402,0.0312
1786472802,5,160,2023,0.0312
1786472838,6,192,2586,0.1562
1786472883,7,224,2245,0.0625
1786472917,8,256,2435,0.1875
1786473146,9,288,2781,0.1562
1786473182,10,320,2462,0.0938
1786473241,11,352,2323,0.1875
1786473281,12,384,2810,0.3125
1786473520,13,416,3266,0.3438
1786473558,14,448,2668,0.2500
1786473607,15,480,2501,0.2188
1786473650,16,512,3272,0.2188
1786473886,17,544,3014,0.4375
1786473919,18,576,2302,0.3125
1786473962,19,608,2010,0.2812
1786474009,20,640,3282,0.2812
1786474255,21,672,2611,0.2188
1786474299,22,704,2948,0.2812
1786474349,23,736,2899,0.2500
1786474391,24,768,2904,0.1875
1786474640,25,800,2897,0.2812
1786474674,26,832,2365,0.4062
1786474731,27,864,3101,0.3438
1786474769,28,896,2768,0.3750
1786475016,29,928,2332,0.3438
1786475055,30,960,2741,0.3750
1786475106,31,992,2893,0.4375
1786475140,32,1024,2233,0.2500
1786475384,33,1056,2604,0.4062
1786475424,34,1088,2534,0.3125
1786475475,35,1120,2700,0.4062
1786475510,36,1152,2254,0.4062
1786476985,37,1184,2310,0.4062
1786477018,38,1216,2170,0.1875
1786477071,39,1248,2136,0.3750
1786477109,40,1280,2489,0.4062
