1786501439,1,1032,2617,0.3750
1786501479,2,1064,2267,0.1562
1786501572,3,1096,2750,0.2812
1786501611,4,1128,2404,0.2812
1786501698,5,1160,2330,0.3750
1786501746,6,1192,2738,0.3438
1786501839,7,1224,2538,0.4062
1786501878,8,1256,2262,0.4062
1786502151,9,1288,2584,0.4375
1786502193,10,1320,2530,0.4375
1786502287,11,1352,2736,0.4375
1786502329,12,1384,2356,0.3125
1786502413,13,1416,1950,0.3125
1786502453,14,1448,2169,0.3438
1786502537,15,1480,2101,0.2812
1786502576,16,1512,2350,0.3750
1786502853,17,1544,2655,0.3125
1786502897,18,1576,2446,0.4062
1786502981,19,1608,2246,0.3438
1786503022,20,1640,2354,0.4375
1786503104,21,1672,1966,0.4062
1786503144,22,1704,2260,0.2500
1786503237,23,1736,2643,0.3438
1786503275,24,1768,2053,0.3750
1786503547,25,1800,2427,0.5000
1786503587,26,1832,2210,0.4375
1786503676,27,1864,2387,0.3438
1786503713,28,1896,2120,0.4375
1786503800,29,1928,2258,0.2812
1786503837,30,1960,2181,0.5000
1786503927,31,1992,2524,0.3438
1786503963,32,2024,1858,0.3438
1786504212,33,2056,2445,0.5312
1786504253,34,2088,2393,0.4375
1786504338,35,2120,2448,0.4375
1786504384,36,2152,2672,0.2500
1786504474,37,2184,2362,0.3750
1786504521,38,2216,2280,0.3125
1786504617,39,2248,2734,0.4062
1786504656,40,2280,2142,0.5312
