1787446736,1,32,1594,0.0312
1787446781,2,64,1348,0.0312
1787446830,3,96,1479,0.0000
1787446895,4,128,1902,0.0625
1787446997,5,160,2864,0.0625
1787447063,6,192,2019,0.0000
1787447154,7,224,2627,0.0312
1787447255,8,256,2956,0.0000
1787447378,9,288,3656,0.0938
1787447500,10,320,3697,0.0312
1787447658,11,352,4662,0.0312
1787447776,12,384,3604,0.0000
1787447939,13,416,4828,0.0312
1787448101,14,448,4770,0.0938
1787448260,15,480,4732,0.1250
1787448416,16,512,4724,0.2188
1787448914,17,544,6322,0.3438
1787449085,18,576,5181,0.4062
1787449266,19,608,5396,0.2188
1787449430,20,640,4747,0.4688
1787449613,21,672,5210,0.4375
1787449804,22,704,5643,0.3750
1787449939,23,736,3951,0.3125
1787450076,24,768,4076,0.4062
1787450240,25,800,4555,0.2500
1787450412,26,832,4958,0.3750
1787450581,27,864,4866,0.3438
1787450748,28,896,4862,0.5000
1787450889,29,928,4184,0.5000
1787451034,30,960,4150,0.4688
1787451219,31,992,5152,0.5000
1787451392,32,1024,4899,0.4375
