game,turn,side,evaluated,clean_start,matched,fields
0,1,user_1,1,1,1,
0,2,oppo_1,1,1,1,
0,3,user_2,1,1,1,
0,4,oppo_2,1,1,1,
0,5,user_3,1,1,1,
0,6,oppo_3,1,1,1,
0,7,user_4,1,1,0,oppo_life user_creatures
0,8,oppo_4,1,1,1,
0,9,user_5,1,1,0,oppo_life user_creatures
0,10,oppo_5,1,1,1,
0,11,user_6,1,1,0,oppo_hand
1,1,oppo_1,1,1,1,
1,2,user_1,1,1,1,
1,3,oppo_2,1,1,1,
1,4,user_2,1,1,1,
1,5,oppo_3,1,1,0,user_life
1,6,user_3,1,1,1,
1,7,oppo_4,1,1,1,
1,8,user_4,1,1,1,
1,9,oppo_5,1,1,1,
1,10,user_5,1,1,0,user_creatures
1,11,oppo_6,1,1,0,user_creatures
2,1,user_1,1,1,1,
2,2,oppo_1,1,1,1,
2,3,user_2,1,1,1,
2,4,oppo_2,1,1,1,
2,5,user_3,1,1,1,
2,6,oppo_3,1,1,1,
2,7,user_4,1,1,1,
2,8,oppo_4,1,1,1,
2,9,user_5,1,1,0,oppo_life user_lands user_creatures user_noncreatures user_hand
2,10,oppo_5,1,1,0,user_lands user_creatures user_noncreatures user_hand
2,11,user_6,1,1,0,user_hand
2,12,oppo_6,1,1,0,oppo_hand
2,13,user_7,1,1,0,user_creatures user_hand
2,14,oppo_7,1,1,1,
2,15,user_8,1,1,0,oppo_life user_lands user_creatures
2,16,oppo_8,1,1,0,oppo_hand
2,17,user_9,1,1,0,user_hand
3,1,oppo_1,1,1,1,
3,2,user_1,1,1,1,
3,3,oppo_2,1,1,0,oppo_hand
3,4,user_2,1,1,1,
3,5,oppo_3,1,1,1,
3,6,user_3,1,1,1,
3,7,oppo_4,1,1,1,
3,8,user_4,1,1,1,
3,9,oppo_5,1,1,1,
3,10,user_5,1,1,0,user_lands user_creatures user_hand
3,11,oppo_6,1,1,0,user_creatures oppo_hand
3,12,user_6,1,1,0,user_creatures user_hand
3,13,oppo_7,1,1,1,
3,14,user_7,1,1,0,oppo_life user_noncreatures
3,15,oppo_8,1,1,1,
3,16,user_8,1,1,0,oppo_life oppo_hand
3,17,oppo_9,1,1,1,
4,1,oppo_1,1,1,1,
4,2,user_1,1,1,1,
4,3,oppo_2,1,1,1,
4,4,user_2,1,1,1,
4,5,oppo_3,1,1,0,oppo_hand
4,6,user_3,1,1,1,
4,7,oppo_4,1,1,1,
4,8,user_4,1,1,1,
4,9,oppo_5,1,1,1,
4,10,user_5,1,1,0,user_creatures
4,11,oppo_6,1,1,1,
4,12,user_6,1,1,1,
4,13,oppo_7,1,1,0,user_life
4,14,user_7,1,1,1,
4,15,oppo_8,1,1,1,
4,16,user_8,1,1,0,user_life oppo_life oppo_hand
5,1,oppo_1,1,1,1,
5,2,user_1,1,1,1,
5,3,oppo_2,1,1,1,
5,4,user_2,1,1,0,oppo_hand
5,5,oppo_3,1,1,1,
5,6,user_3,1,1,1,
5,7,oppo_4,1,1,1,
5,8,user_4,1,1,1,
5,9,oppo_5,1,1,0,user_creatures user_noncreatures
5,10,user_5,1,1,1,
5,11,oppo_6,1,1,1,
5,12,user_6,1,1,1,
5,13,oppo_7,1,1,0,oppo_hand
5,14,user_7,1,1,1,
5,15,oppo_8,1,1,0,user_creatures oppo_hand
5,16,user_8,1,0,0,oppo_life
5,17,oppo_9,1,1,1,
5,18,user_9,1,1,1,
6,1,oppo_1,1,1,1,
6,2,user_1,1,1,1,
6,3,oppo_2,1,1,1,
6,4,user_2,1,1,1,
6,5,oppo_3,1,1,1,
6,6,user_3,1,1,1,
6,7,oppo_4,1,1,1,
6,8,user_4,1,1,0,user_creatures user_hand
6,9,oppo_5,1,1,0,user_creatures user_noncreatures
6,10,user_5,1,1,0,user_creatures user_noncreatures user_hand
6,11,oppo_6,1,1,0,user_creatures user_noncreatures oppo_hand
6,12,user_6,1,1,0,user_lands user_creatures user_noncreatures user_hand
6,13,oppo_7,1,1,0,user_lands user_creatures user_noncreatures
6,14,user_7,1,1,0,user_creatures user_noncreatures user_hand
6,15,oppo_8,1,1,0,user_lands user_creatures user_noncreatures
6,16,user_8,1,1,0,oppo_life user_lands user_creatures user_noncreatures user_hand
6,17,oppo_9,1,1,0,user_lands user_creatures user_noncreatures
6,18,user_9,1,1,0,oppo_life user_lands user_creatures user_noncreatures user_hand
6,19,oppo_10,1,1,0,user_lands user_creatures user_noncreatures user_hand
6,20,user_10,1,1,0,oppo_life user_lands user_creatures user_noncreatures user_hand
6,21,oppo_11,1,1,0,user_lands user_creatures user_noncreatures user_hand oppo_hand
6,22,user_11,1,1,0,oppo_life user_lands user_creatures user_noncreatures user_hand
6,23,oppo_12,1,1,0,user_lands user_creatures user_noncreatures user_hand
6,24,user_12,1,0,0,user_lands user_creatures user_noncreatures oppo_hand
7,1,user_1,1,1,1,
7,2,oppo_1,1,1,1,
7,3,user_2,1,1,1,
7,4,oppo_2,1,1,1,
7,5,user_3,1,1,1,
7,6,oppo_3,1,1,1,
7,7,user_4,1,1,1,
7,8,oppo_4,1,1,0,user_creatures
7,9,user_5,1,1,1,
7,10,oppo_5,1,1,1,
7,11,user_6,1,1,0,oppo_life user_lands user_creatures user_hand
7,12,oppo_6,1,1,1,
7,13,user_7,1,1,0,user_creatures oppo_hand
8,1,oppo_1,1,1,1,
8,2,user_1,1,1,1,
8,3,oppo_2,1,1,1,
8,4,user_2,1,1,1,
8,5,oppo_3,1,1,1,
8,6,user_3,1,1,1,
8,7,oppo_4,1,1,1,
8,8,user_4,1,1,1,
8,9,oppo_5,1,1,0,user_life oppo_hand
8,10,user_5,1,1,1,
8,11,oppo_6,1,1,0,user_life
8,12,user_6,1,1,1,
8,13,oppo_7,1,1,0,user_life oppo_hand
8,14,user_7,1,1,1,
9,1,user_1,1,1,1,
9,2,oppo_1,1,1,1,
9,3,user_2,1,1,1,
9,4,oppo_2,1,1,1,
9,5,user_3,1,1,1,
9,6,oppo_3,1,1,1,
9,7,user_4,1,1,1,
9,8,oppo_4,1,1,1,
9,9,user_5,1,1,0,oppo_life user_lands user_creatures user_hand
9,10,oppo_5,1,1,0,user_life user_lands oppo_hand
9,11,user_6,1,0,1,
9,12,oppo_6,1,0,0,user_life
9,13,user_7,1,0,0,oppo_life user_lands user_creatures user_hand
9,14,oppo_7,1,0,0,user_life user_lands user_creatures oppo_hand
10,1,oppo_1,1,1,1,
10,2,user_1,1,1,1,
10,3,oppo_2,1,1,1,
10,4,user_2,1,1,0,user_hand
10,5,oppo_3,1,1,1,
10,6,user_3,1,1,0,user_lands user_hand
10,7,oppo_4,1,1,0,oppo_hand
10,8,user_4,1,1,0,oppo_life user_creatures user_hand
10,9,oppo_5,1,1,0,oppo_hand
10,10,user_5,1,1,0,oppo_life user_creatures user_hand
10,11,oppo_6,1,1,1,
10,12,user_6,1,1,1,
10,13,oppo_7,1,1,1,
10,14,user_7,1,0,0,oppo_hand
11,1,user_1,1,1,1,
11,2,oppo_1,1,1,1,
11,3,user_2,1,1,1,
11,4,oppo_2,1,1,1,
11,5,user_3,1,1,1,
11,6,oppo_3,1,1,1,
11,7,user_4,1,1,0,user_creatures
11,8,oppo_4,1,1,1,
11,9,user_5,1,1,1,
11,10,oppo_5,1,1,1,
11,11,user_6,1,1,1,
11,12,oppo_6,1,1,0,oppo_hand
11,13,user_7,1,1,1,
11,14,oppo_7,1,1,0,user_life
11,15,user_8,1,1,0,user_hand
11,16,oppo_8,1,1,0,user_life
11,17,user_9,1,1,0,user_lands user_noncreatures
11,18,oppo_9,1,1,0,user_life user_noncreatures oppo_hand
11,19,user_10,1,1,0,user_creatures user_noncreatures
11,20,oppo_10,1,1,0,user_life user_lands user_creatures user_noncreatures
11,21,user_11,1,1,0,user_life oppo_life user_lands user_noncreatures
11,22,oppo_11,1,1,0,user_life user_creatures user_noncreatures
11,23,user_12,1,1,0,user_creatures user_noncreatures
11,24,oppo_12,1,1,0,user_life user_creatures user_noncreatures oppo_hand
11,25,user_13,1,1,0,user_creatures user_noncreatures
11,26,oppo_13,1,1,0,user_life user_creatures user_noncreatures oppo_hand
11,27,user_14,1,1,0,user_creatures user_noncreatures
12,1,oppo_1,1,1,1,
12,2,user_1,1,1,1,
12,3,oppo_2,1,1,1,
12,4,user_2,1,1,1,
12,5,oppo_3,1,1,1,
12,6,user_3,1,1,1,
12,7,oppo_4,1,1,1,
12,8,user_4,1,1,1,
12,9,oppo_5,1,1,1,
12,10,user_5,1,1,1,
12,11,oppo_6,1,1,1,
12,12,user_6,1,1,0,oppo_life
12,13,oppo_7,1,0,0,user_life
12,14,user_7,1,1,1,
12,15,oppo_8,1,1,0,oppo_life oppo_hand
12,16,user_8,1,1,0,oppo_life
12,17,oppo_9,1,1,0,oppo_life
12,18,user_9,1,1,0,oppo_life
13,1,user_1,1,1,1,
13,2,oppo_1,1,1,1,
13,3,user_2,1,1,1,
13,4,oppo_2,1,1,0,user_hand
13,5,user_3,1,1,1,
13,6,oppo_3,1,1,1,
13,7,user_4,1,1,0,user_creatures user_noncreatures
13,8,oppo_4,1,1,0,user_life user_creatures user_noncreatures
13,9,user_5,1,1,0,oppo_life user_creatures user_noncreatures user_hand
13,10,oppo_5,1,1,0,user_life user_creatures user_noncreatures
13,11,user_6,1,1,0,oppo_life user_creatures user_noncreatures user_hand
13,12,oppo_6,1,1,0,user_life user_creatures oppo_hand
13,13,user_7,1,1,1,
13,14,oppo_7,1,1,0,oppo_hand
13,15,user_8,1,1,1,
13,16,oppo_8,1,1,0,oppo_hand
13,17,user_9,1,1,1,
13,18,oppo_9,1,1,0,oppo_hand
13,19,user_10,1,1,0,oppo_life user_lands user_hand
13,20,oppo_10,1,1,0,oppo_hand
13,21,user_11,1,1,0,user_hand
14,1,user_1,1,1,1,
14,2,oppo_1,1,1,1,
14,3,user_2,1,1,1,
14,4,oppo_2,1,1,1,
14,5,user_3,1,1,1,
14,6,oppo_3,1,1,1,
14,7,user_4,1,1,1,
14,8,oppo_4,1,1,0,user_life oppo_life
14,9,user_5,1,1,0,user_creatures user_hand
14,10,oppo_5,1,1,0,user_life oppo_life
14,11,user_6,1,1,0,user_lands user_creatures user_hand oppo_hand
14,12,oppo_6,1,1,0,oppo_life
14,13,user_7,1,1,0,user_creatures user_hand
14,14,oppo_7,1,1,0,user_life
14,15,user_8,1,1,1,
14,16,oppo_8,1,1,0,user_noncreatures
14,17,user_9,1,1,0,user_noncreatures
14,18,oppo_9,1,1,0,user_noncreatures
14,19,user_10,1,1,0,user_lands user_creatures user_noncreatures user_hand
14,20,oppo_10,1,1,0,user_lands user_creatures user_noncreatures
14,21,user_11,1,1,0,user_lands user_creatures user_noncreatures
14,22,oppo_11,1,1,0,user_lands user_creatures user_noncreatures
14,23,user_12,1,1,0,user_lands user_creatures user_noncreatures user_hand
14,24,oppo_12,1,1,0,user_lands user_creatures user_noncreatures
14,25,user_13,1,1,0,oppo_life user_lands user_creatures user_noncreatures user_hand oppo_hand
15,1,oppo_1,1,1,1,
15,2,user_1,1,1,1,
15,3,oppo_2,1,1,1,
15,4,user_2,1,1,1,
15,5,oppo_3,1,1,1,
15,6,user_3,1,1,1,
15,7,oppo_4,1,1,1,
15,8,user_4,1,1,0,user_hand
15,9,oppo_5,1,1,1,
15,10,user_5,1,1,0,user_hand
15,11,oppo_6,1,1,0,user_life user_creatures
15,12,user_6,1,1,0,user_lands user_hand
15,13,oppo_7,1,1,1,
15,14,user_7,1,1,0,user_hand
15,15,oppo_8,1,1,0,user_creatures
15,16,user_8,1,1,1,
15,17,oppo_9,1,1,1,
15,18,user_9,1,1,1,
15,19,oppo_10,1,1,1,
16,1,user_1,1,1,1,
16,2,oppo_1,1,1,1,
16,3,user_2,1,1,1,
16,4,oppo_2,1,1,1,
16,5,user_3,1,1,1,
16,6,oppo_3,1,1,1,
16,7,user_4,1,1,1,
16,8,oppo_4,1,1,1,
16,9,user_5,1,1,1,
16,10,oppo_5,1,1,1,
16,11,user_6,1,1,0,user_lands user_hand
16,12,oppo_6,1,1,0,oppo_hand
16,13,user_7,1,0,0,oppo_life user_creatures user_noncreatures
16,14,oppo_7,1,1,0,user_creatures user_noncreatures oppo_hand
16,15,user_8,1,1,0,oppo_life user_lands user_creatures user_noncreatures user_hand oppo_hand
16,16,oppo_8,1,1,0,user_creatures user_noncreatures
16,17,user_9,1,1,0,user_creatures user_noncreatures user_hand oppo_hand
17,1,oppo_1,1,1,1,
17,2,user_1,1,1,1,
17,3,oppo_2,1,1,1,
17,4,user_2,1,1,1,
17,5,oppo_3,1,1,1,
17,6,user_3,1,1,1,
17,7,oppo_4,1,1,1,
17,8,user_4,1,1,0,oppo_life
17,9,oppo_5,1,1,1,
17,10,user_5,1,1,1,
17,11,oppo_6,1,1,1,
17,12,user_6,1,1,0,user_creatures oppo_hand
17,13,oppo_7,1,1,1,
17,14,user_7,1,1,0,user_creatures user_noncreatures oppo_hand
17,15,oppo_8,1,1,0,user_life user_creatures user_noncreatures
17,16,user_8,1,1,0,user_creatures user_noncreatures user_hand
17,17,oppo_9,1,1,0,user_creatures user_noncreatures
17,18,user_9,1,1,0,user_creatures user_noncreatures
17,19,oppo_10,1,1,0,user_life user_creatures user_noncreatures oppo_hand
17,20,user_10,1,1,0,user_creatures user_noncreatures
17,21,oppo_11,1,1,0,user_life user_creatures user_noncreatures
17,22,user_11,1,1,0,user_creatures user_noncreatures
17,23,oppo_12,1,1,0,user_creatures user_noncreatures
17,24,user_12,1,1,0,user_creatures user_noncreatures
17,25,oppo_13,1,1,0,user_creatures user_noncreatures user_hand
17,26,user_13,1,1,0,user_creatures user_noncreatures
17,27,oppo_14,1,1,0,user_creatures user_noncreatures user_hand
17,28,user_14,1,1,0,user_creatures user_noncreatures
17,29,oppo_15,1,1,0,user_creatures user_noncreatures user_hand
17,30,user_15,1,1,0,user_creatures user_noncreatures
17,31,oppo_16,1,1,0,user_creatures user_noncreatures
17,32,user_16,1,1,1,
17,33,oppo_17,1,1,0,user_life oppo_life user_noncreatures
17,34,user_17,1,1,1,
17,35,oppo_18,1,1,0,oppo_life user_creatures user_noncreatures user_hand
17,36,user_18,1,1,0,user_life oppo_life
17,37,oppo_19,1,1,0,user_life oppo_life oppo_hand
18,1,oppo_1,1,1,1,
18,2,user_1,1,1,1,
18,3,oppo_2,1,1,1,
18,4,user_2,1,1,1,
18,5,oppo_3,1,1,1,
18,6,user_3,1,1,0,user_lands user_hand
18,7,oppo_4,1,1,1,
18,8,user_4,1,1,0,user_creatures user_hand
18,9,oppo_5,1,1,0,user_life user_noncreatures
18,10,user_5,1,1,0,user_creatures user_hand
18,11,oppo_6,1,1,1,
18,12,user_6,1,1,0,oppo_life user_lands user_creatures user_hand oppo_hand
18,13,oppo_7,1,1,0,user_lands user_creatures
18,14,user_7,1,1,0,oppo_life user_lands user_creatures user_hand oppo_hand
18,15,oppo_8,1,1,0,user_lands user_creatures
19,1,oppo_1,1,1,1,
19,2,user_1,1,1,1,
19,3,oppo_2,1,1,1,
19,4,user_2,1,1,1,
19,5,oppo_3,1,1,1,
19,6,user_3,1,1,1,
19,7,oppo_4,1,1,1,
19,8,user_4,1,1,1,
19,9,oppo_5,1,1,1,
19,10,user_5,1,1,1,
19,11,oppo_6,1,1,1,
19,12,user_6,1,1,1,
19,13,oppo_7,1,1,1,
19,14,user_7,1,1,0,user_noncreatures
19,15,oppo_8,1,1,0,oppo_hand
19,16,user_8,1,1,0,oppo_life user_creatures user_noncreatures user_hand oppo_hand
19,17,oppo_9,1,1,0,user_creatures user_noncreatures
19,18,user_9,1,1,0,oppo_life user_lands user_creatures user_noncreatures user_hand
19,19,oppo_10,1,1,0,user_creatures user_noncreatures oppo_hand
19,20,user_10,1,1,0,oppo_life user_creatures user_noncreatures user_hand oppo_hand
19,21,oppo_11,1,1,0,user_creatures user_noncreatures
20,1,user_1,1,1,1,
20,2,oppo_1,1,1,1,
20,3,user_2,1,1,1,
20,4,oppo_2,1,1,1,
20,5,user_3,1,1,1,
20,6,oppo_3,1,1,1,
20,7,user_4,1,1,0,oppo_life user_creatures
20,8,oppo_4,1,1,1,
20,9,user_5,1,1,1,
21,1,user_1,1,1,1,
21,2,oppo_1,1,1,1,
21,3,user_2,1,1,0,user_hand
21,4,oppo_2,1,1,1,
21,5,user_3,1,1,1,
21,6,oppo_3,1,1,1,
21,7,user_4,1,1,1,
21,8,oppo_4,1,1,0,user_creatures oppo_hand
21,9,user_5,1,1,0,oppo_life
21,10,oppo_5,1,1,1,
21,11,user_6,1,1,0,oppo_life user_lands
21,12,oppo_6,1,1,1,
21,13,user_7,1,1,0,user_creatures user_noncreatures
21,14,oppo_7,1,1,1,
21,15,user_8,1,1,0,user_lands user_noncreatures user_hand
21,16,oppo_8,1,1,0,user_life user_creatures oppo_hand
21,17,user_9,1,1,1,
22,1,user_1,1,1,1,
22,2,oppo_1,1,1,1,
22,3,user_2,1,1,1,
22,4,oppo_2,1,1,1,
22,5,user_3,1,1,1,
22,6,oppo_3,1,1,0,user_lands user_creatures
22,7,user_4,1,1,1,
22,8,oppo_4,1,1,0,user_hand
22,9,user_5,1,1,0,oppo_life user_lands user_creatures user_noncreatures
22,10,oppo_5,1,1,0,user_lands user_creatures
22,11,user_6,1,1,0,user_lands user_creatures user_noncreatures oppo_hand
23,1,user_1,1,1,1,
23,2,oppo_1,1,1,1,
23,3,user_2,1,1,1,
23,4,oppo_2,1,1,1,
23,5,user_3,1,1,1,
23,6,oppo_3,1,1,1,
23,7,user_4,1,1,0,user_life oppo_life user_creatures user_noncreatures user_hand
23,8,oppo_4,1,1,0,user_hand
23,9,user_5,1,1,0,user_life oppo_life user_creatures user_noncreatures
23,10,oppo_5,1,1,1,
23,11,user_6,1,1,0,oppo_life user_creatures user_hand
23,12,oppo_6,1,1,0,oppo_hand
23,13,user_7,1,1,1,
23,14,oppo_7,1,1,0,oppo_hand
23,15,user_8,1,1,0,oppo_life
24,1,user_1,1,1,1,
24,2,oppo_1,1,1,1,
24,3,user_2,1,1,1,
24,4,oppo_2,1,1,1,
24,5,user_3,1,1,1,
24,6,oppo_3,1,1,0,user_life
24,7,user_4,1,1,1,
24,8,oppo_4,1,1,1,
24,9,user_5,1,0,0,oppo_life user_creatures
24,10,oppo_5,1,1,1,
24,11,user_6,1,1,1,
24,12,oppo_6,1,1,0,oppo_hand
24,13,user_7,1,1,1,
24,14,oppo_7,1,1,0,user_creatures
24,15,user_8,1,1,1,
24,16,oppo_8,1,1,1,
25,1,user_1,1,1,1,
25,2,oppo_1,1,1,1,
25,3,user_2,1,1,1,
25,4,oppo_2,1,1,1,
25,5,user_3,1,1,1,
25,6,oppo_3,1,1,1,
25,7,user_4,1,1,0,user_creatures user_hand
25,8,oppo_4,1,1,1,
25,9,user_5,1,1,0,user_lands user_hand
25,10,oppo_5,1,1,1,
25,11,user_6,1,1,0,oppo_life user_lands user_creatures user_hand
25,12,oppo_6,1,1,1,
25,13,user_7,1,1,0,user_creatures user_hand
25,14,oppo_7,1,1,0,user_creatures
25,15,user_8,1,1,0,oppo_life user_creatures user_hand
25,16,oppo_8,0,0,0,
25,17,user_9,0,0,0,
26,1,user_1,1,1,1,
26,2,oppo_1,1,1,1,
26,3,user_2,1,1,1,
26,4,oppo_2,1,1,1,
26,5,user_3,1,1,1,
26,6,oppo_3,1,1,1,
26,7,user_4,1,1,1,
26,8,oppo_4,1,1,1,
26,9,user_5,1,1,1,
26,10,oppo_5,1,1,1,
26,11,user_6,1,1,0,user_creatures user_hand
26,12,oppo_6,1,1,0,user_creatures
26,13,user_7,1,1,0,user_creatures
26,14,oppo_7,1,1,1,
26,15,user_8,1,1,0,oppo_life user_creatures
26,16,oppo_8,1,1,0,user_creatures user_hand
26,17,user_9,1,1,1,
26,18,oppo_9,1,1,0,user_creatures oppo_hand
26,19,user_10,1,1,1,
27,1,user_1,1,1,1,
27,2,oppo_1,1,1,1,
27,3,user_2,1,1,1,
27,4,oppo_2,1,1,1,
27,5,user_3,1,1,0,user_creatures user_noncreatures oppo_hand
27,6,oppo_3,1,1,1,
27,7,user_4,1,1,0,user_hand
27,8,oppo_4,1,1,1,
27,9,user_5,1,1,1,
27,10,oppo_5,1,1,0,user_life
27,11,user_6,1,1,1,
27,12,oppo_6,1,1,0,user_life
27,13,user_7,1,1,1,
27,14,oppo_7,1,1,0,user_life
27,15,user_8,1,1,1,
27,16,oppo_8,1,1,0,user_life user_hand
27,17,user_9,1,1,0,user_life
27,18,oppo_9,1,1,1,
28,1,user_1,1,1,1,
28,2,oppo_1,1,1,1,
28,3,user_2,1,1,1,
28,4,oppo_2,1,1,1,
28,5,user_3,1,1,1,
28,6,oppo_3,1,1,1,
28,7,user_4,1,1,0,user_life oppo_life
28,8,oppo_4,1,1,1,
28,9,user_5,1,1,1,
28,10,oppo_5,1,1,0,user_life oppo_life
28,11,user_6,1,1,0,user_lands user_creatures user_hand
28,12,oppo_6,1,1,0,oppo_life user_creatures oppo_hand
28,13,user_7,1,1,0,user_lands user_creatures user_hand
28,14,oppo_7,1,1,1,
28,15,user_8,1,1,0,oppo_life
28,16,oppo_8,1,1,1,
28,17,user_9,1,1,0,oppo_life user_creatures user_hand
28,18,oppo_9,1,1,1,
28,19,user_10,1,1,0,oppo_hand
29,1,oppo_1,1,1,1,
29,2,user_1,1,1,1,
29,3,oppo_2,1,1,1,
29,4,user_2,1,1,1,
29,5,oppo_3,1,1,1,
29,6,user_3,1,1,1,
29,7,oppo_4,1,1,1,
29,8,user_4,1,1,0,oppo_life
29,9,oppo_5,1,1,1,
29,10,user_5,1,1,0,oppo_life
29,11,oppo_6,1,1,0,user_creatures oppo_hand
29,12,user_6,1,1,0,oppo_life user_creatures
29,13,oppo_7,1,1,0,user_lands user_creatures
29,14,user_7,1,1,0,oppo_life user_lands user_creatures user_hand
29,15,oppo_8,1,1,0,user_lands user_creatures oppo_hand
29,16,user_8,1,1,0,user_lands user_creatures
29,17,oppo_9,1,1,0,user_life user_lands user_creatures oppo_hand
29,18,user_9,1,1,0,user_lands user_creatures oppo_hand
30,1,user_1,1,1,1,
30,2,oppo_1,1,1,1,
30,3,user_2,1,1,1,
30,4,oppo_2,1,1,1,
30,5,user_3,1,1,0,user_creatures user_hand
30,6,oppo_3,1,1,0,user_lands user_hand
30,7,user_4,1,1,1,
30,8,oppo_4,1,1,1,
30,9,user_5,1,1,1,
30,10,oppo_5,1,1,0,oppo_hand
31,1,oppo_1,1,1,1,
31,2,user_1,1,1,1,
31,3,oppo_2,1,1,1,
31,4,user_2,1,1,1,
31,5,oppo_3,1,1,1,
31,6,user_3,1,1,1,
31,7,oppo_4,1,1,0,user_life
31,8,user_4,1,1,1,
31,9,oppo_5,1,1,1,
31,10,user_5,1,1,1,
31,11,oppo_6,1,1,0,user_life
31,12,user_6,1,1,1,
31,13,oppo_7,1,1,1,
32,1,oppo_1,1,1,1,
32,2,user_1,1,1,1,
32,3,oppo_2,1,1,1,
32,4,user_2,1,1,1,
32,5,oppo_3,1,1,1,
32,6,user_3,1,1,0,user_creatures
32,7,oppo_4,1,1,0,user_lands user_creatures
32,8,user_4,1,1,0,oppo_life user_lands user_creatures
32,9,oppo_5,1,1,0,user_lands user_creatures
32,10,user_5,1,1,0,oppo_life user_lands user_creatures
32,11,oppo_6,1,1,0,user_lands
32,12,user_6,1,1,1,
32,13,oppo_7,1,1,0,oppo_hand
32,14,user_7,1,1,1,
32,15,oppo_8,1,1,1,
32,16,user_8,1,1,1,
33,1,oppo_1,1,1,1,
33,2,user_1,1,1,1,
33,3,oppo_2,1,1,1,
33,4,user_2,1,1,1,
33,5,oppo_3,1,1,0,user_life
33,6,user_3,1,1,0,oppo_life
33,7,oppo_4,1,1,1,
33,8,user_4,1,1,1,
33,9,oppo_5,1,1,1,
33,10,user_5,1,1,0,oppo_life user_hand
33,11,oppo_6,1,1,1,
33,12,user_6,1,1,1,
33,13,oppo_7,1,1,1,
33,14,user_7,1,1,0,user_hand
34,1,oppo_1,1,1,1,
34,2,user_1,1,1,1,
34,3,oppo_2,1,1,1,
34,4,user_2,1,1,1,
34,5,oppo_3,1,1,1,
34,6,user_3,1,1,1,
34,7,oppo_4,1,1,1,
34,8,user_4,1,1,0,oppo_life
34,9,oppo_5,1,1,1,
34,10,user_5,1,1,0,oppo_life
34,11,oppo_6,1,1,1,
34,12,user_6,1,1,0,oppo_life
34,13,oppo_7,1,1,0,oppo_hand
35,1,user_1,1,1,1,
35,2,oppo_1,1,1,1,
35,3,user_2,1,1,1,
35,4,oppo_2,1,1,0,user_hand
35,5,user_3,1,1,1,
35,6,oppo_3,1,1,1,
35,7,user_4,1,1,0,user_creatures user_hand
35,8,oppo_4,1,1,0,user_life user_lands user_creatures
35,9,user_5,1,1,0,oppo_life user_lands user_creatures
35,10,oppo_5,1,1,0,user_lands user_creatures
35,11,user_6,1,1,0,user_lands user_creatures user_hand
35,12,oppo_6,1,1,0,user_life user_lands user_creatures user_noncreatures oppo_hand
35,13,user_7,1,1,0,user_creatures user_hand
35,14,oppo_7,1,1,0,user_life oppo_hand
35,15,user_8,1,1,0,user_lands user_creatures user_hand
35,16,oppo_8,1,1,0,user_life oppo_hand
36,1,oppo_1,1,1,1,
36,2,user_1,1,1,1,
36,3,oppo_2,1,1,1,
36,4,user_2,1,1,1,
36,5,oppo_3,1,1,1,
36,6,user_3,1,1,1,
36,7,oppo_4,1,1,1,
36,8,user_4,1,1,0,user_creatures
36,9,oppo_5,1,1,0,user_creatures user_noncreatures
36,10,user_5,1,1,0,user_creatures user_noncreatures
36,11,oppo_6,1,1,0,user_creatures user_noncreatures
36,12,user_6,1,1,0,user_creatures user_noncreatures
36,13,oppo_7,1,0,0,user_life oppo_life user_creatures user_noncreatures
36,14,user_7,1,0,0,oppo_life user_creatures user_noncreatures
36,15,oppo_8,1,0,0,user_creatures user_noncreatures
36,16,user_8,1,0,0,oppo_life user_creatures user_hand
36,17,oppo_9,1,1,0,user_creatures user_noncreatures oppo_hand
36,18,user_9,1,1,0,user_creatures user_noncreatures user_hand
37,1,oppo_1,1,1,1,
37,2,user_1,1,1,1,
37,3,oppo_2,1,1,1,
37,4,user_2,1,1,1,
37,5,oppo_3,1,1,1,
37,6,user_3,1,1,1,
37,7,oppo_4,1,1,1,
37,8,user_4,1,1,1,
37,9,oppo_5,1,1,1,
37,10,user_5,1,1,0,user_lands user_noncreatures user_hand
37,11,oppo_6,1,1,0,user_noncreatures
37,12,user_6,1,1,0,user_creatures user_noncreatures
37,13,oppo_7,1,1,0,user_creatures user_noncreatures user_hand
37,14,user_7,1,0,0,user_lands user_creatures user_noncreatures
37,15,oppo_8,1,1,0,user_lands user_creatures user_noncreatures
37,16,user_8,1,1,0,oppo_life user_lands user_creatures user_noncreatures
37,17,oppo_9,1,1,0,user_lands user_creatures user_noncreatures
37,18,user_9,1,1,0,oppo_life user_lands user_creatures
37,19,oppo_10,1,1,0,user_lands user_creatures
37,20,user_10,1,1,0,oppo_life user_lands user_creatures
37,21,oppo_11,1,1,0,user_creatures user_noncreatures oppo_hand
37,22,user_11,1,1,0,user_creatures user_noncreatures
37,23,oppo_12,1,1,0,user_creatures user_noncreatures
37,24,user_12,1,1,0,user_creatures user_noncreatures
37,25,oppo_13,1,1,1,
37,26,user_13,1,1,1,
38,1,oppo_1,1,1,1,
38,2,user_1,1,1,1,
38,3,oppo_2,1,1,1,
38,4,user_2,1,1,1,
38,5,oppo_3,1,1,1,
38,6,user_3,1,1,1,
38,7,oppo_4,1,1,1,
38,8,user_4,1,1,0,user_creatures
38,9,oppo_5,1,1,0,user_lands user_creatures oppo_hand
38,10,user_5,1,1,0,oppo_life user_lands user_creatures
38,11,oppo_6,1,1,0,user_lands user_creatures oppo_hand
