game,turn,side,evaluated,clean_start,matched,fields
956,17,user_9,1,0,0,user_noncreatures
970,1,oppo_1,1,1,1,
970,2,user_1,1,1,1,
970,3,oppo_2,1,1,1,
970,4,user_2,1,1,1,
970,5,oppo_3,1,1,1,
970,6,user_3,1,1,1,
970,7,oppo_4,1,1,1,
970,8,user_4,1,1,1,
970,9,oppo_5,1,1,1,
970,10,user_5,1,1,1,
970,11,oppo_6,1,1,1,
970,12,user_6,1,1,0,oppo_life user_lands user_creatures user_hand
970,13,oppo_7,1,1,0,user_creatures user_noncreatures
970,14,user_7,1,1,0,user_hand
977,1,oppo_1,1,1,1,
977,2,user_1,1,1,1,
977,3,oppo_2,1,1,1,
977,4,user_2,1,1,1,
977,5,oppo_3,1,1,1,
977,6,user_3,1,1,1,
977,7,oppo_4,1,1,1,
977,8,user_4,1,1,1,
977,9,oppo_5,1,1,1,
977,10,user_5,1,1,0,user_lands user_hand
977,11,oppo_6,1,1,0,user_life
977,12,user_6,1,1,0,user_lands user_creatures user_hand
977,13,oppo_7,1,1,0,user_life
977,14,user_7,1,1,0,oppo_life user_creatures
977,15,oppo_8,1,1,0,user_creatures oppo_hand
977,16,user_8,1,1,0,oppo_life
977,17,oppo_9,1,1,0,user_life oppo_hand
977,18,user_9,1,1,0,oppo_life user_creatures
977,19,oppo_10,1,1,0,user_life oppo_hand
983,1,oppo_1,1,1,1,
983,2,user_1,1,1,1,
983,3,oppo_2,1,1,1,
983,4,user_2,1,1,1,
983,5,oppo_3,1,1,1,
983,6,user_3,1,1,0,user_life user_creatures user_hand
983,7,oppo_4,1,1,1,
983,8,user_4,1,1,0,user_lands user_hand
983,9,oppo_5,1,1,0,oppo_hand
983,10,user_5,1,0,1,
983,11,oppo_6,1,0,0,user_life
983,12,user_6,1,0,0,user_creatures
983,13,oppo_7,1,0,0,user_life user_creatures
993,1,user_1,1,1,1,
993,2,oppo_1,1,1,1,
993,3,user_2,1,1,1,
993,4,oppo_2,1,1,1,
993,5,user_3,1,1,1,
993,6,oppo_3,1,1,1,
993,7,user_4,1,1,1,
993,8,oppo_4,1,1,0,user_creatures
993,9,user_5,1,1,0,user_hand
993,10,oppo_5,1,1,0,user_life
993,11,user_6,1,1,1,
993,12,oppo_6,1,1,0,user_life user_hand
993,13,user_7,1,1,0,user_noncreatures user_hand
993,14,oppo_7,1,1,0,user_life
993,15,user_8,1,1,0,oppo_life user_lands user_noncreatures user_hand oppo_hand
996,1,oppo_1,1,1,1,
996,2,user_1,1,1,1,
996,3,oppo_2,1,1,1,
996,4,user_2,1,1,1,
996,5,oppo_3,1,1,1,
996,6,user_3,1,1,1,
996,7,oppo_4,1,1,1,
996,8,user_4,1,1,1,
996,9,oppo_5,1,1,1,
996,10,user_5,1,1,0,user_lands user_creatures
996,11,oppo_6,1,1,0,user_lands user_creatures
996,12,user_6,1,1,0,user_lands user_creatures
996,13,oppo_7,1,1,0,user_life user_lands user_creatures user_hand oppo_hand
996,14,user_7,1,1,0,user_lands user_creatures
996,15,oppo_8,1,1,0,user_life oppo_life user_lands user_creatures oppo_hand
996,16,user_8,1,1,0,user_lands user_creatures
996,17,oppo_9,1,1,0,user_lands user_creatures user_noncreatures user_hand
996,18,user_9,1,1,0,user_life oppo_life user_lands user_creatures user_hand
996,19,oppo_10,1,1,0,user_life oppo_life user_lands user_creatures user_noncreatures
996,20,user_10,1,1,0,user_life oppo_life user_lands user_creatures user_hand
996,21,oppo_11,1,1,0,user_lands user_creatures user_noncreatures user_hand
996,22,user_11,1,1,0,user_life oppo_life user_lands user_creatures user_hand
996,23,oppo_12,1,1,0,user_lands user_creatures user_noncreatures oppo_hand
1027,1,oppo_1,1,1,1,
1027,2,user_1,1,1,1,
1027,3,oppo_2,1,1,1,
1027,4,user_2,1,1,1,
1027,5,oppo_3,1,1,0,user_life
1027,6,user_3,1,1,1,
1027,7,oppo_4,1,1,1,
1027,8,user_4,1,1,0,user_creatures
1027,9,oppo_5,1,1,0,user_life user_creatures user_noncreatures oppo_hand
1027,10,user_5,1,1,0,oppo_life user_lands user_creatures user_noncreatures user_hand
1027,11,oppo_6,1,1,0,user_life user_creatures user_noncreatures
1027,12,user_6,1,1,0,user_creatures user_noncreatures
1027,13,oppo_7,1,1,0,user_creatures user_noncreatures user_hand
1027,14,user_7,1,1,0,oppo_life user_creatures user_noncreatures
1027,15,oppo_8,1,1,0,user_life user_creatures user_noncreatures
1036,1,user_1,1,1,1,
1036,2,oppo_1,1,1,1,
1036,3,user_2,1,1,1,
1036,4,oppo_2,1,1,1,
1036,5,user_3,1,1,1,
1036,6,oppo_3,1,1,0,user_hand
1036,7,user_4,1,1,1,
1036,8,oppo_4,1,1,0,user_life oppo_hand
1036,9,user_5,1,1,1,
1036,10,oppo_5,1,1,0,user_life user_hand
1036,11,user_6,1,1,1,
1036,12,oppo_6,1,1,0,oppo_hand
1036,13,user_7,1,1,1,
1036,14,oppo_7,1,1,0,user_hand
1036,15,user_8,1,1,1,
1036,16,oppo_8,1,1,0,oppo_hand
1036,17,user_9,1,1,0,user_noncreatures user_hand
1038,1,user_1,1,1,1,
1038,2,oppo_1,1,1,1,
1038,3,user_2,1,1,1,
1038,4,oppo_2,1,1,1,
1038,5,user_3,1,1,1,
1038,6,oppo_3,1,1,1,
1038,7,user_4,1,1,0,user_creatures user_hand
1038,8,oppo_4,1,1,0,user_creatures
1038,9,user_5,1,0,0,oppo_life
1038,10,oppo_5,1,0,0,user_life
1038,11,user_6,1,0,0,oppo_life
1038,12,oppo_6,1,0,0,oppo_hand
1069,1,oppo_1,1,1,1,
1069,2,user_1,1,1,1,
1069,3,oppo_2,1,1,1,
1069,4,user_2,1,1,1,
1069,5,oppo_3,1,1,1,
1069,6,user_3,1,1,1,
1069,7,oppo_4,1,1,1,
1069,8,user_4,1,1,1,
1069,9,oppo_5,1,1,1,
1069,10,user_5,1,1,1,
1069,11,oppo_6,1,1,0,oppo_hand
1069,12,user_6,1,1,0,oppo_life
1069,13,oppo_7,1,1,1,
1069,14,user_7,1,1,1,
1069,15,oppo_8,1,1,1,
1069,16,user_8,1,1,0,oppo_life
1069,17,oppo_9,1,1,1,
1069,18,user_9,1,1,1,
1069,19,oppo_10,1,1,0,user_noncreatures oppo_hand
1069,20,user_10,1,1,0,oppo_life user_creatures
1069,21,oppo_11,1,1,0,oppo_hand
1069,22,user_11,1,1,0,user_creatures
1069,23,oppo_12,1,1,0,oppo_hand
1069,24,user_12,1,1,1,
1075,1,user_1,1,1,1,
1075,2,oppo_1,1,1,1,
1075,3,user_2,1,1,1,
1075,4,oppo_2,1,1,1,
1075,5,user_3,1,1,1,
1075,6,oppo_3,1,1,1,
1075,7,user_4,1,1,0,user_life oppo_life user_creatures
1075,8,oppo_4,1,1,0,user_life oppo_life user_noncreatures user_hand
1075,9,user_5,1,1,1,
1075,10,oppo_5,1,1,0,user_creatures oppo_hand
1075,11,user_6,1,1,1,
1075,12,oppo_6,1,1,0,oppo_hand
1075,13,user_7,1,1,1,
1075,14,oppo_7,1,1,1,
1075,15,user_8,1,1,0,user_life oppo_life user_creatures
1079,1,oppo_1,1,1,1,
1079,2,user_1,1,1,1,
1079,3,oppo_2,1,1,1,
1079,4,user_2,1,1,1,
1079,5,oppo_3,1,1,1,
1079,6,user_3,1,1,0,user_lands user_noncreatures user_hand
1079,7,oppo_4,1,1,1,
1079,8,user_4,1,1,1,
1079,9,oppo_5,1,1,1,
1079,10,user_5,1,1,1,
1079,11,oppo_6,1,1,1,
1079,12,user_6,1,1,0,user_noncreatures user_hand
1079,13,oppo_7,1,1,0,user_life oppo_life user_creatures user_hand oppo_hand
1079,14,user_7,1,1,0,oppo_life
1079,15,oppo_8,1,1,0,oppo_hand
1079,16,user_8,1,1,1,
1079,17,oppo_9,1,1,0,user_hand oppo_hand
1079,18,user_9,1,1,0,oppo_life user_lands user_creatures
1079,19,oppo_10,1,1,0,user_lands user_creatures user_noncreatures
1079,20,user_10,1,1,0,oppo_life user_lands user_creatures user_noncreatures user_hand
1079,21,oppo_11,1,1,0,user_lands user_creatures user_noncreatures
1079,22,user_11,1,1,0,oppo_life user_lands user_creatures user_noncreatures user_hand oppo_hand
1079,23,oppo_12,0,0,0,
1079,24,user_12,0,0,0,
1079,25,oppo_13,0,0,0,
1079,26,user_13,0,0,0,
1079,27,oppo_14,0,0,0,
1079,28,user_14,0,0,0,
1079,29,oppo_15,0,0,0,
1090,1,user_1,1,1,1,
1090,2,oppo_1,1,1,1,
1090,3,user_2,1,1,1,
1090,4,oppo_2,1,1,1,
1090,5,user_3,1,1,1,
1090,6,oppo_3,1,1,1,
1090,7,user_4,1,1,1,
1090,8,oppo_4,1,1,1,
1090,9,user_5,1,1,1,
1090,10,oppo_5,1,1,1,
1090,11,user_6,1,1,0,oppo_life
1090,12,oppo_6,1,1,0,oppo_hand
1090,13,user_7,1,0,0,oppo_life user_creatures oppo_hand
1091,1,oppo_1,1,1,1,
1091,2,user_1,1,1,1,
1091,3,oppo_2,1,1,1,
1091,4,user_2,1,1,1,
1091,5,oppo_3,1,1,1,
1091,6,user_3,1,1,1,
1091,7,oppo_4,1,1,1,
1091,8,user_4,1,1,1,
1091,9,oppo_5,1,1,1,
1091,10,user_5,1,1,1,
1091,11,oppo_6,1,1,0,user_life oppo_hand
1091,12,user_6,1,1,1,
1091,13,oppo_7,1,1,0,user_life oppo_life user_hand oppo_hand
1091,14,user_7,1,1,0,oppo_life user_creatures
1091,15,oppo_8,1,1,1,
1091,16,user_8,1,1,1,
1099,1,oppo_1,1,1,1,
1099,2,user_1,1,1,1,
1099,3,oppo_2,1,1,1,
1099,4,user_2,1,1,1,
1099,5,oppo_3,1,1,1,
1099,6,user_3,1,1,0,user_creatures
1099,7,oppo_4,1,1,0,user_creatures
1099,8,user_4,1,1,0,oppo_life user_creatures
1099,9,oppo_5,1,1,0,user_hand
1099,10,user_5,1,1,0,oppo_life user_creatures
1099,11,oppo_6,1,1,0,user_lands user_creatures
1099,12,user_6,1,1,0,oppo_life
1099,13,oppo_7,1,1,1,
1099,14,user_7,1,1,0,user_hand
1105,1,oppo_1,1,1,1,
1105,2,user_1,1,1,1,
1105,3,oppo_2,1,1,1,
1105,4,user_2,1,1,1,
1105,5,oppo_3,1,1,1,
1105,6,user_3,1,1,1,
1105,7,oppo_4,1,1,0,user_hand
1105,8,user_4,1,1,1,
1105,9,oppo_5,1,1,1,
1105,10,user_5,1,1,0,user_hand
1105,11,oppo_6,1,1,1,
1105,12,user_6,1,1,1,
1105,13,oppo_7,1,1,0,user_creatures
1105,14,user_7,1,1,0,oppo_life user_hand oppo_hand
1105,15,oppo_8,1,1,0,user_creatures
1105,16,user_8,1,0,0,user_hand
1105,17,oppo_9,1,1,1,
1105,18,user_9,1,1,0,user_creatures user_hand
1105,19,oppo_10,1,1,0,user_creatures user_noncreatures oppo_hand
1106,1,oppo_1,1,1,1,
1106,2,user_1,1,1,1,
1106,3,oppo_2,1,1,1,
1106,4,user_2,1,1,1,
1106,5,oppo_3,1,1,1,
1106,6,user_3,1,1,1,
1106,7,oppo_4,1,1,0,user_creatures
1106,8,user_4,1,1,1,
1106,9,oppo_5,1,1,0,user_life user_creatures
1106,10,user_5,1,1,1,
1106,11,oppo_6,1,1,0,user_creatures user_noncreatures user_hand oppo_hand
1110,1,oppo_1,1,1,1,
1110,2,user_1,1,1,1,
1110,3,oppo_2,1,1,1,
1110,4,user_2,1,1,1,
1110,5,oppo_3,1,1,1,
1110,6,user_3,1,1,1,
1110,7,oppo_4,1,1,1,
1110,8,user_4,1,1,1,
1110,9,oppo_5,1,1,1,
1110,10,user_5,1,1,0,user_lands user_hand
1110,11,oppo_6,1,1,1,
1110,12,user_6,1,1,1,
1110,13,oppo_7,1,1,0,oppo_hand
1110,14,user_7,1,0,1,
1110,15,oppo_8,1,1,1,
1110,16,user_8,1,0,1,
1110,17,oppo_9,1,0,1,
1110,18,user_9,1,0,0,user_hand
1112,1,oppo_1,1,1,1,
1112,2,user_1,1,1,1,
1112,3,oppo_2,1,1,1,
1112,4,user_2,1,1,1,
1112,5,oppo_3,1,1,1,
1112,6,user_3,1,1,0,user_hand
1112,7,oppo_4,1,1,0,user_life
1112,8,user_4,1,1,1,
1112,9,oppo_5,1,1,1,
1112,10,user_5,1,1,0,user_noncreatures oppo_hand
1112,11,oppo_6,1,1,1,
1112,12,user_6,1,1,1,
1112,13,oppo_7,1,1,1,
1112,14,user_7,1,1,1,
1112,15,oppo_8,1,1,1,
1112,16,user_8,1,1,1,
1112,17,oppo_9,1,1,1,
1112,18,user_9,1,1,0,oppo_hand
1112,19,oppo_10,1,1,0,user_life
1112,20,user_10,1,1,0,user_hand
1112,21,oppo_11,1,1,0,user_life
1112,22,user_11,1,1,0,user_creatures user_hand
1112,23,oppo_12,1,1,0,user_creatures user_noncreatures
1112,24,user_12,1,1,0,user_creatures user_noncreatures user_hand
1112,25,oppo_13,1,1,0,user_creatures user_noncreatures
1112,26,user_13,1,1,0,oppo_life user_creatures user_noncreatures user_hand
1112,27,oppo_14,1,1,0,user_creatures user_noncreatures
1112,28,user_14,1,1,0,oppo_life user_creatures user_noncreatures user_hand oppo_hand
1128,1,oppo_1,1,1,1,
1128,2,user_1,1,1,1,
1128,3,oppo_2,1,1,1,
1128,4,user_2,1,1,1,
1128,5,oppo_3,1,1,1,
1128,6,user_3,1,1,1,
1128,7,oppo_4,1,1,0,user_hand
1128,8,user_4,1,1,1,
1128,9,oppo_5,1,1,0,user_life user_creatures
1128,10,user_5,1,0,1,
1128,11,oppo_6,1,0,0,user_life
1128,12,user_6,1,0,1,
1133,1,user_1,1,1,1,
1133,2,oppo_1,1,1,1,
1133,3,user_2,1,1,1,
1133,4,oppo_2,1,1,1,
1133,5,user_3,1,1,1,
1133,6,oppo_3,1,1,1,
1133,7,user_4,1,1,1,
1133,8,oppo_4,1,1,1,
1133,9,user_5,1,1,1,
1133,10,oppo_5,1,1,1,
1133,11,user_6,1,1,1,
1133,12,oppo_6,1,1,1,
1133,13,user_7,1,1,1,
1133,14,oppo_7,1,1,0,user_creatures user_noncreatures oppo_hand
1133,15,user_8,1,1,0,user_creatures user_noncreatures
1133,16,oppo_8,1,1,0,user_lands user_creatures
1133,17,user_9,1,1,0,user_lands user_creatures
1133,18,oppo_9,1,1,0,user_lands user_creatures oppo_hand
1133,19,user_10,1,1,0,user_lands user_creatures
1133,20,oppo_10,1,1,0,user_life user_lands user_hand oppo_hand
1133,21,user_11,1,1,1,
1137,1,user_1,1,1,1,
1137,2,oppo_1,1,1,1,
1137,3,user_2,1,1,1,
1137,4,oppo_2,1,1,1,
1137,5,user_3,1,1,1,
1137,6,oppo_3,1,1,1,
1137,7,user_4,1,1,1,
1137,8,oppo_4,1,1,1,
1137,9,user_5,1,1,1,
1137,10,oppo_5,1,1,0,user_life oppo_life
1137,11,user_6,1,1,0,user_life user_creatures
1137,12,oppo_6,1,1,1,
1137,13,user_7,1,1,1,
1137,14,oppo_7,1,1,0,user_life
1137,15,user_8,1,1,0,user_life
1137,16,oppo_8,1,1,1,
1137,17,user_9,1,1,1,
1137,18,oppo_9,1,1,1,
1137,19,user_10,1,1,1,
1140,1,oppo_1,1,1,1,
1140,2,user_1,1,1,1,
1140,3,oppo_2,1,1,1,
1140,4,user_2,1,1,1,
1140,5,oppo_3,1,1,1,
1140,6,user_3,1,1,1,
1140,7,oppo_4,1,1,0,user_life user_noncreatures user_hand
1140,8,user_4,1,1,1,
1140,9,oppo_5,1,1,0,user_life user_hand
1140,10,user_5,1,1,1,
1140,11,oppo_6,1,1,0,user_life
1140,12,user_6,1,1,1,
1140,13,oppo_7,1,1,0,user_life user_noncreatures user_hand
1140,14,user_7,1,1,1,
1140,15,oppo_8,1,1,1,
1140,16,user_8,1,1,0,user_lands user_hand
1140,17,oppo_9,1,1,0,user_life user_creatures user_noncreatures
1140,18,user_9,1,1,0,user_hand
1140,19,oppo_10,1,1,0,user_life
1140,20,user_10,1,1,1,
1140,21,oppo_11,1,1,1,
1144,1,user_1,1,1,1,
1144,2,oppo_1,1,1,1,
1144,3,user_2,1,1,1,
1144,4,oppo_2,1,1,1,
1144,5,user_3,1,1,0,oppo_life user_creatures user_noncreatures
1144,6,oppo_3,1,1,1,
1144,7,user_4,1,1,0,oppo_life user_creatures user_noncreatures
1144,8,oppo_4,1,1,0,user_noncreatures
1144,9,user_5,1,1,0,user_creatures user_noncreatures user_hand
1144,10,oppo_5,1,1,0,user_noncreatures user_hand
1144,11,user_6,1,1,0,oppo_life user_noncreatures user_hand
1144,12,oppo_6,1,1,0,user_life user_noncreatures user_hand
1144,13,user_7,1,1,0,user_noncreatures user_hand
1144,14,oppo_7,1,1,0,user_noncreatures user_hand
1144,15,user_8,1,1,0,oppo_life user_creatures user_noncreatures
1144,16,oppo_8,1,1,0,oppo_hand
1144,17,user_9,1,1,0,oppo_life
1144,18,oppo_9,1,1,0,user_hand oppo_hand
1144,19,user_10,1,1,0,oppo_life user_creatures oppo_hand
1144,20,oppo_10,1,1,1,
1144,21,user_11,1,1,0,oppo_life user_creatures user_hand
1155,1,user_1,1,1,1,
1155,2,oppo_1,1,1,1,
1155,3,user_2,1,1,1,
1155,4,oppo_2,1,1,1,
1155,5,user_3,1,1,1,
1155,6,oppo_3,1,1,1,
1155,7,user_4,1,1,0,oppo_life
1155,8,oppo_4,1,1,0,user_creatures
1155,9,user_5,1,1,1,
1155,10,oppo_5,1,1,1,
1170,1,user_1,1,1,1,
1170,2,oppo_1,1,1,1,
1170,3,user_2,1,1,1,
1170,4,oppo_2,1,1,1,
1170,5,user_3,1,1,1,
1170,6,oppo_3,1,1,1,
1170,7,user_4,1,1,0,user_life oppo_life
1170,8,oppo_4,1,1,1,
1170,9,user_5,1,1,0,oppo_life user_noncreatures
1170,10,oppo_5,1,1,0,user_creatures oppo_hand
1170,11,user_6,1,1,0,user_creatures
1170,12,oppo_6,1,1,0,user_lands user_creatures
1170,13,user_7,1,1,0,user_lands user_creatures
1177,1,user_1,1,1,1,
1177,2,oppo_1,1,1,1,
1177,3,user_2,1,1,1,
1177,4,oppo_2,1,1,1,
1177,5,user_3,1,1,1,
1177,6,oppo_3,1,1,0,user_life user_creatures
1177,7,user_4,1,1,0,user_hand
1177,8,oppo_4,1,1,1,
1177,9,user_5,1,1,0,user_life user_noncreatures
1177,10,oppo_5,1,1,1,
1177,11,user_6,1,1,1,
1177,12,oppo_6,1,1,0,user_creatures
1177,13,user_7,1,1,1,
1177,14,oppo_7,1,1,0,oppo_hand
1177,15,user_8,1,1,0,oppo_life user_lands
1177,16,oppo_8,1,1,0,user_life
1177,17,user_9,1,1,1,
1177,18,oppo_9,1,1,0,user_creatures
1177,19,user_10,1,1,1,
1177,20,oppo_10,1,1,1,
1177,21,user_11,1,1,0,oppo_hand
1179,1,user_1,1,1,1,
1179,2,oppo_1,1,1,1,
1179,3,user_2,1,1,0,user_hand
1179,4,oppo_2,1,1,1,
1179,5,user_3,1,1,0,user_creatures user_hand
1179,6,oppo_3,1,1,0,oppo_hand
1179,7,user_4,1,1,0,user_hand
1179,8,oppo_4,1,1,1,
1179,9,user_5,1,1,0,user_lands user_creatures user_noncreatures
1179,10,oppo_5,1,1,0,user_creatures user_hand
1179,11,user_6,1,1,1,
1179,12,oppo_6,1,1,1,
1179,13,user_7,1,1,0,oppo_life user_hand
1179,14,oppo_7,1,1,1,
1184,1,oppo_1,1,1,1,
1184,2,user_1,1,1,1,
1184,3,oppo_2,1,1,1,
1184,4,user_2,1,1,1,
1184,5,oppo_3,1,1,1,
1184,6,user_3,1,1,1,
1184,7,oppo_4,1,1,0,user_life
1184,8,user_4,1,1,1,
1184,9,oppo_5,1,1,0,user_creatures
1184,10,user_5,1,1,0,user_hand
1184,11,oppo_6,1,1,0,user_life user_creatures
1184,12,user_6,1,1,0,user_hand
1184,13,oppo_7,1,1,0,user_life user_creatures user_hand
1184,14,user_7,0,0,0,
1184,15,oppo_8,0,0,0,
1184,16,user_8,0,0,0,
1184,17,oppo_9,0,0,0,
1187,1,oppo_1,1,1,1,
1187,2,user_1,1,1,1,
1187,3,oppo_2,1,1,1,
1187,4,user_2,1,1,1,
1187,5,oppo_3,1,1,0,user_hand
1187,6,user_3,1,1,1,
1187,7,oppo_4,1,1,1,
1187,8,user_4,1,1,0,user_lands user_hand
1187,9,oppo_5,1,1,0,user_hand
1187,10,user_5,1,1,0,user_lands
1187,11,oppo_6,1,1,1,
1187,12,user_6,1,1,1,
1187,13,oppo_7,1,1,0,user_hand oppo_hand
1187,14,user_7,1,1,1,
1187,15,oppo_8,1,1,1,
1187,16,user_8,1,1,1,
1187,17,oppo_9,1,1,1,
1187,18,user_9,1,1,1,
1187,19,oppo_10,1,1,1,
1208,1,oppo_1,1,1,1,
1208,2,user_1,1,1,1,
1208,3,oppo_2,1,1,1,
1208,4,user_2,1,1,1,
1208,5,oppo_3,1,1,1,
1208,6,user_3,1,1,0,user_hand
1208,7,oppo_4,1,1,1,
1208,8,user_4,1,1,0,user_hand
1208,9,oppo_5,1,1,1,
1208,10,user_5,1,1,0,user_hand
1208,11,oppo_6,1,1,0,user_life oppo_life oppo_hand
1208,12,user_6,1,1,1,
1208,13,oppo_7,1,1,0,user_life user_creatures user_hand oppo_hand
1208,14,user_7,1,1,1,
1208,15,oppo_8,1,1,0,oppo_hand
1208,16,user_8,1,1,1,
1208,17,oppo_9,1,1,0,user_life oppo_hand
1208,18,user_9,1,1,1,
1208,19,oppo_10,1,1,0,oppo_hand
1208,20,user_10,1,1,1,
1208,21,oppo_11,1,1,0,oppo_hand
1208,22,user_11,1,1,0,user_creatures user_noncreatures
1208,23,oppo_12,1,1,0,user_creatures user_noncreatures oppo_hand
1208,24,user_12,1,1,0,oppo_life user_creatures user_noncreatures
1228,1,oppo_1,1,1,1,
1228,2,user_1,1,1,1,
1228,3,oppo_2,1,1,1,
1228,4,user_2,1,1,1,
1228,5,oppo_3,1,1,1,
1228,6,user_3,1,1,1,
1228,7,oppo_4,1,1,0,user_life
1228,8,user_4,1,1,1,
1228,9,oppo_5,1,1,1,
1228,10,user_5,1,1,0,oppo_life
1228,11,oppo_6,1,1,1,
1228,12,user_6,1,1,0,oppo_life user_creatures
1236,1,oppo_1,1,1,1,
1236,2,user_1,1,1,1,
1236,3,oppo_2,1,1,1,
1236,4,user_2,1,1,1,
1236,5,oppo_3,1,1,1,
1236,6,user_3,1,1,1,
1236,7,oppo_4,1,1,0,oppo_hand
1236,8,user_4,1,1,0,user_hand
1236,9,oppo_5,1,1,0,user_creatures oppo_hand
1236,10,user_5,1,1,0,user_hand
1236,11,oppo_6,1,1,1,
1236,12,user_6,1,1,0,user_hand
1271,1,oppo_1,1,1,1,
1271,2,user_1,1,1,1,
1271,3,oppo_2,1,1,1,
1271,4,user_2,1,1,1,
1271,5,oppo_3,1,1,1,
1271,6,user_3,1,1,0,oppo_life
1271,7,oppo_4,1,1,1,
1271,8,user_4,1,1,0,user_hand
1271,9,oppo_5,1,1,1,
1271,10,user_5,1,1,0,user_hand
1271,11,oppo_6,1,1,1,
1271,12,user_6,1,1,1,
1271,13,oppo_7,1,1,1,
1271,14,user_7,1,1,1,
1271,15,oppo_8,1,1,0,user_life oppo_life
1296,1,user_1,1,1,1,
1296,2,oppo_1,1,1,1,
1296,3,user_2,1,1,1,
1296,4,oppo_2,1,1,1,
1296,5,user_3,1,1,0,user_creatures
1296,6,oppo_3,1,1,1,
1296,7,user_4,1,1,0,oppo_life user_creatures user_hand
1296,8,oppo_4,1,1,1,
1296,9,user_5,1,1,1,
1296,10,oppo_5,1,1,0,user_creatures
1296,11,user_6,1,1,0,oppo_life
1296,12,oppo_6,1,1,1,
1303,1,oppo_1,1,1,1,
1303,2,user_1,1,1,1,
1303,3,oppo_2,1,1,1,
1303,4,user_2,1,1,1,
1303,5,oppo_3,1,1,1,
1303,6,user_3,1,1,1,
1303,7,oppo_4,1,1,0,user_creatures
1303,8,user_4,1,1,1,
1303,9,oppo_5,1,1,0,oppo_hand
1303,10,user_5,1,1,0,user_creatures
1303,11,oppo_6,1,1,0,user_lands user_creatures
1303,12,user_6,1,1,0,user_lands user_creatures user_hand
1303,13,oppo_7,1,1,0,user_lands user_creatures
1303,14,user_7,1,1,0,user_lands user_creatures
1303,15,oppo_8,1,1,0,oppo_life user_lands user_noncreatures user_hand oppo_hand
1303,16,user_8,1,1,0,user_noncreatures
1303,17,oppo_9,1,1,0,user_life user_noncreatures user_hand
1308,1,oppo_1,1,1,1,
1308,2,user_1,1,1,1,
1308,3,oppo_2,1,1,1,
1308,4,user_2,1,1,0,user_hand
1308,5,oppo_3,1,1,1,
1308,6,user_3,1,1,0,user_creatures user_hand
1308,7,oppo_4,1,1,1,
1308,8,user_4,1,1,0,user_life oppo_life user_creatures user_hand
1308,9,oppo_5,1,1,0,user_lands user_creatures
1308,10,user_5,1,1,0,oppo_life user_lands user_creatures user_hand
1308,11,oppo_6,1,1,0,user_lands user_creatures oppo_hand
1308,12,user_6,1,1,0,oppo_life user_lands user_noncreatures user_hand
1308,13,oppo_7,1,1,0,user_life user_noncreatures oppo_hand
1308,14,user_7,1,1,0,oppo_life user_creatures user_noncreatures user_hand
1308,15,oppo_8,0,0,0,
1308,16,user_8,0,0,0,
1308,17,oppo_9,0,0,0,
1308,18,user_9,0,0,0,
1311,1,oppo_1,1,1,1,
1311,2,user_1,1,1,1,
1311,3,oppo_2,1,1,1,
1311,4,user_2,1,1,0,user_hand
1311,5,oppo_3,1,1,1,
1311,6,user_3,1,1,0,user_hand
1311,7,oppo_4,1,1,0,user_lands user_hand
1311,8,user_4,1,1,0,user_lands user_creatures user_noncreatures user_hand
1311,9,oppo_5,1,1,1,
1311,10,user_5,1,1,0,user_creatures user_hand
1311,11,oppo_6,1,1,1,
1311,12,user_6,1,1,0,user_lands user_hand
1311,13,oppo_7,1,1,1,
1311,14,user_7,1,1,0,oppo_life user_creatures user_hand oppo_hand
1311,15,oppo_8,1,1,0,user_creatures
1311,16,user_8,1,1,0,user_hand
1311,17,oppo_9,1,1,1,
1311,18,user_9,1,1,0,user_hand
1311,19,oppo_10,1,1,0,user_hand
1311,20,user_10,1,1,1,
1311,21,oppo_11,1,1,1,
1311,22,user_11,1,1,0,oppo_life user_creatures oppo_hand
1346,1,oppo_1,1,1,1,
1346,2,user_1,1,1,1,
1346,3,oppo_2,1,1,1,
1346,4,user_2,1,1,1,
1346,5,oppo_3,1,1,1,
1346,6,user_3,1,1,1,
1346,7,oppo_4,1,1,1,
1346,8,user_4,1,1,0,user_noncreatures
1346,9,oppo_5,1,1,0,user_life oppo_hand
1346,10,user_5,1,1,1,
1346,11,oppo_6,1,1,0,user_life
1346,12,user_6,1,1,1,
1346,13,oppo_7,1,1,0,user_life
1346,14,user_7,1,1,0,user_creatures user_hand
1346,15,oppo_8,1,1,0,user_life user_creatures user_noncreatures user_hand
1348,1,user_1,1,1,1,
1348,2,oppo_1,1,1,1,
1348,3,user_2,1,1,1,
1348,4,oppo_2,1,1,1,
1348,5,user_3,1,1,1,
1348,6,oppo_3,1,1,1,
1348,7,user_4,1,1,1,
1348,8,oppo_4,1,1,1,
1348,9,user_5,1,1,1,
1348,10,oppo_5,1,1,0,user_life user_noncreatures
1348,11,user_6,1,0,1,
1348,12,oppo_6,1,0,0,user_life
1348,13,user_7,1,0,0,user_creatures user_hand
1348,14,oppo_7,1,1,0,oppo_hand
1348,15,user_8,1,1,0,user_creatures
1348,16,oppo_8,1,1,1,
1348,17,user_9,1,1,1,
1348,18,oppo_9,1,1,1,
1348,19,user_10,1,1,0,user_creatures
1348,20,oppo_10,1,1,0,user_life
1354,1,user_1,1,1,1,
1354,2,oppo_1,1,1,1,
