set	game	file	r	turns	creatures	first_creature_own_turn	lands_by4	lands	nin_windows	nin_taken	nin_opp_turns	flash_inst_off	flash_inst_taken	ctr_off	ctr_taken	rem_n	rem_best
drill_M_D_n003_t04608	0	rec_drill_M_D_n003_t04608.jsonl	-1.0	14	3	3	3	4	0	0	0	2	2	0	0	1	1	0	0	0
drill_M_D_n003_t04608	1	rec_drill_M_D_n003_t04608.jsonl	1.0	16	4	3	4	6	0	0	0	2	2	3	3	0	0	0	0	1
drill_M_D_n003_t04608	2	rec_drill_M_D_n003_t04608.jsonl	-1.0	20	5	1	4	4	0	0	0	2	1	4	4	0	0	1	1	1
drill_M_D_n003_t04608	3	rec_drill_M_D_n003_t04608.jsonl	1.0	22	3	2	4	8	0	0	0	2	2	2	2	2	2	0	0	0
drill_M_D_n003_t04608	4	rec_drill_M_D_n003_t04608.jsonl	1.0	37	4	8	3	12	0	0	0	3	3	2	2	0	0	0	0	0
drill_M_D_n003_t04608	5	rec_drill_M_D_n003_t04608.jsonl	1.0	22	5	1	4	6	0	0	0	3	3	1	1	2	2	0	0	0
drill_M_D_n003_t04608	6	rec_drill_M_D_n003_t04608.jsonl	1.0	21	8	0	2	4	0	0	0	4	4	0	0	1	1	0	0	0
drill_M_D_n003_t04608	7	rec_drill_M_D_n003_t04608.jsonl	1.0	22	3	4	4	9	2	2	0	4	3	1	1	0	0	1	1	1
drill_M_D_n003_t04608	8	rec_drill_M_D_n003_t04608.jsonl	-1.0	18	4	2	2	2	0	0	0	4	4	1	1	2	1	0	0	0
drill_M_D_n003_t04608	9	rec_drill_M_D_n003_t04608.jsonl	1.0	14	5	3	4	7	0	0	0	4	4	0	0	0	0	1	1	1
drill_M_D_n003_t04608	10	rec_drill_M_D_n003_t04608.jsonl	1.0	17	3	2	4	4	0	0	0	2	2	0	0	2	2	1	1	1
drill_M_D_n003_t04608	11	rec_drill_M_D_n003_t04608.jsonl	1.0	19	6	3	4	6	0	0	0	3	3	0	0	0	0	1	1	0
drill_M_D_n003_t04608	12	rec_drill_M_D_n003_t04608.jsonl	1.0	17	3	2	3	4	1	1	1	2	2	0	0	1	1	0	0	0
drill_M_D_n003_t04608	13	rec_drill_M_D_n003_t04608.jsonl	-1.0	21	2	6	1	4	0	0	0	2	2	2	2	1	1	0	0	0
drill_M_D_n003_t04608	14	rec_drill_M_D_n003_t04608.jsonl	1.0	17	8	2	5	8	0	0	0	5	4	1	1	2	2	3	3	3
drill_M_D_n003_t04608	15	rec_drill_M_D_n003_t04608.jsonl	1.0	24	5	4	2	8	0	0	0	3	3	3	3	1	1	0	0	1
drill_M_D_n003_t04608	16	rec_drill_M_D_n003_t04608.jsonl	-1.0	26	6	0	1	3	0	0	0	5	4	1	1	1	1	2	2	1
drill_M_D_n003_t04608	17	rec_drill_M_D_n003_t04608.jsonl	-1.0	21	5	1	4	7	0	0	0	3	3	2	2	1	0	0	0	0
drill_M_D_n003_t04608	18	rec_drill_M_D_n003_t04608.jsonl	-1.0	22	5	1	5	8	0	0	0	5	4	1	1	2	2	0	0	0
drill_M_D_n003_t04608	19	rec_drill_M_D_n003_t04608.jsonl	1.0	24	6	1	2	5	0	0	0	3	3	2	2	2	2	0	0	0
drill_M_D_n003_t04608	20	rec_drill_M_D_n003_t04608.jsonl	-1.0	26	4	4	5	8	0	0	0	5	5	0	0	1	0	0	0	0
drill_M_D_n003_t04608	21	rec_drill_M_D_n003_t04608.jsonl	1.0	34	8	3	4	13	1	1	0	5	5	3	3	2	1	1	1	1
drill_M_D_n003_t04608	22	rec_drill_M_D_n003_t04608.jsonl	1.0	25	7	2	3	8	0	0	0	5	4	5	5	1	0	0	0	2
drill_M_D_n003_t04608	23	rec_drill_M_D_n003_t04608.jsonl	1.0	20	6	4	3	7	1	0	1	5	5	4	4	2	2	0	0	0
drill_M_D_n003_t04608	24	rec_drill_M_D_n003_t04608.jsonl	-1.0	20	7	1	5	6	0	0	0	5	5	3	3	1	1	0	0	0
drill_M_D_n003_t04608	25	rec_drill_M_D_n003_t04608.jsonl	-1.0	15	6	2	4	7	0	0	0	3	3	0	0	1	0	1	1	2
drill_M_D_n003_t04608	26	rec_drill_M_D_n003_t04608.jsonl	-1.0	18	3	4	5	9	0	0	0	2	2	0	0	0	0	1	1	1
drill_M_D_n003_t04608	27	rec_drill_M_D_n003_t04608.jsonl	-1.0	17	3	6	2	5	0	0	0	4	3	0	0	2	1	0	0	0
