set	game	file	r	turns	creatures	first_creature_own_turn	lands_by4	lands	nin_windows	nin_taken	nin_opp_turns	flash_inst_off	flash_inst_taken	ctr_off	ctr_taken	rem_n	rem_best
b1_M_D_s1end_cp7	0	rec_b1_M_D_s1end_cp7.jsonl	-1.0	17	2	1	4	5	0	0	0	63	0	1	0	1	1	0	0	0
b1_M_D_s1end_cp7	1	rec_b1_M_D_s1end_cp7.jsonl	-1.0	15	1	1	3	3	0	0	0	32	0	3	0	0	0	0	0	0
b1_M_D_s1end_cp7	2	rec_b1_M_D_s1end_cp7.jsonl	-1.0	13	2	3	3	3	0	0	0	44	1	5	0	0	0	0	0	0
b1_M_D_s1end_cp7	3	rec_b1_M_D_s1end_cp7.jsonl	-1.0	11	2	2	3	3	0	0	0	29	1	2	1	0	0	0	0	0
b1_M_D_s1end_cp7	4	rec_b1_M_D_s1end_cp7.jsonl	-1.0	13	1	3	3	5	0	0	0	28	0	0	0	0	0	0	0	0
b1_M_D_s1end_cp7	5	rec_b1_M_D_s1end_cp7.jsonl	-1.0	13	1	3	2	3	0	0	0	36	0	0	0	0	0	9	0	0
b1_M_D_s1end_cp7	6	rec_b1_M_D_s1end_cp7.jsonl	-1.0	12	1	1	4	5	0	0	0	23	0	0	0	0	0	0	0	0
b1_M_D_s1end_cp7	7	rec_b1_M_D_s1end_cp7.jsonl	-1.0	11	1	2	3	3	0	0	0	52	1	1	0	0	0	0	0	0
b1_M_D_s1end_cp7	8	rec_b1_M_D_s1end_cp7.jsonl	-1.0	13	2	2	3	3	0	0	0	0	0	2	0	0	0	2	0	0
b1_M_D_s1end_cp7	9	rec_b1_M_D_s1end_cp7.jsonl	-1.0	11	2	1	2	3	0	0	0	42	1	4	0	0	0	0	0	0
b1_M_D_s1end_cp7	10	rec_b1_M_D_s1end_cp7.jsonl	-1.0	15	1	6	1	2	0	0	0	12	0	2	0	0	0	0	0	0
b1_M_D_s1end_cp7	11	rec_b1_M_D_s1end_cp7.jsonl	-1.0	15	1	3	3	3	0	0	0	82	1	5	0	0	0	0	0	0
b1_M_D_s1end_cp7	12	rec_b1_M_D_s1end_cp7.jsonl	-1.0	15	3	3	3	3	0	0	0	36	2	1	0	0	0	9	0	0
b1_M_D_s1end_cp7	13	rec_b1_M_D_s1end_cp7.jsonl	-1.0	17	1	6	2	2	0	0	0	43	0	0	0	0	0	0	0	0
b1_M_D_s1end_cp7	14	rec_b1_M_D_s1end_cp7.jsonl	-1.0	9	0	None	3	3	0	0	0	15	0	1	0	0	0	0	0	0
b1_M_D_s1end_cp7	15	rec_b1_M_D_s1end_cp7.jsonl	-1.0	17	1	3	3	6	0	0	0	62	1	2	0	0	0	0	0	0
b1_M_D_s1end_cp7	16	rec_b1_M_D_s1end_cp7.jsonl	-1.0	15	3	2	4	6	0	0	0	42	0	0	0	0	0	0	0	0
b1_M_D_s1end_cp7	17	rec_b1_M_D_s1end_cp7.jsonl	-1.0	13	2	2	3	5	0	0	0	25	1	1	0	0	0	0	0	0
b1_M_D_s1end_cp7	18	rec_b1_M_D_s1end_cp7.jsonl	-1.0	13	2	3	2	3	0	0	0	39	0	3	2	0	0	0	0	0
b1_M_D_s1end_cp7	19	rec_b1_M_D_s1end_cp7.jsonl	-1.0	17	0	None	1	2	0	0	0	48	0	2	0	0	0	0	0	0
b1_M_D_s1end_cp7	20	rec_b1_M_D_s1end_cp7.jsonl	-1.0	33	2	7	3	7	1	1	1	159	1	2	0	0	0	13	1	1
b1_M_D_s1end_cp7	21	rec_b1_M_D_s1end_cp7.jsonl	-1.0	13	2	2	2	3	0	0	0	49	0	2	0	0	0	0	0	0
b1_M_D_s1end_cp7	22	rec_b1_M_D_s1end_cp7.jsonl	-1.0	13	0	None	1	1	0	0	0	0	0	1	0	0	0	0	0	0
b1_M_D_s1end_cp7	23	rec_b1_M_D_s1end_cp7.jsonl	-1.0	15	2	1	4	4	0	0	0	53	0	0	0	1	0	0	0	0
b1_M_D_s1end_cp7	24	rec_b1_M_D_s1end_cp7.jsonl	-1.0	11	2	1	4	5	0	0	0	53	0	0	0	0	0	0	0	0
